tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	hashtags_frequency	hashtags_sentiment	hashtags_topics
22111	Así que es fácil hablar de estas cosas durante una campaña, pero es importante que entendamos que requiere un esfuerzo sostenido por parte del próximo presidente.	No	159			100+	0	0.0	0
455	Candy, no va a...	No	29			21-30	0	0.0	0
6697	Ahora, estoy a favor de formas alternativas de energía, incluida la eólica, incluida la solar, etcétera.	No	91			91-100	0	0.0	0
15330	Pero eso en sí mismo era algo bueno.	No	43			41-50	0	0.0	0
2005	Es terrible transportar en autobús a niños pequeños por la ciudad.	No	55			51-60	0	0.0	0
20299	Así que tenemos que movernos rápidamente, y tenemos que movernos sabiamente.	No	57			51-60	0	0.0	0
3934	Nos vamos a endeudar 1.000 millones de dólares adicionales, poco más de 1.000 millones de dólares cada día hábil del año.	Yes	108			100+	0	0.0	0
1076	Cuando me convertí en presidente, utilicé la autoridad que tenía en esta ley para salirme de ciertas reglas federales para ayudar a los estados a trasladar a la gente al trabajo.	Yes	136			100+	0	0.0	0
787	Pero nada es más importante que dejar de pedir prestados 700.000 millones de dólares o más a China y enviárselos a Arabia Saudí.	Yes	121			100+	0	0.0	0
14883	Y han dicho que quieren ver a Israel borrado del mapa.	Yes	66			61-70	0	0.0	0
6819	John Kennedy propuso recortar las ganancias de capital.	Yes	44			41-50	0	0.0	0
21561	En primer lugar, los 28 países de la OTAN, muchos de ellos no están pagando lo que les corresponde.	Yes	84			81-90	0	0.0	0
19378	Ahorré a los contribuyentes 6.800 millones de dólares al luchar contra un contrato que se negoció entre Boeing y el Departamento de Defensa que estaba completamente equivocado.	Yes	127			100+	0	0.0	0
14399	Es una especie de ad hoc, lo que surja, nos ocuparemos de ello.	No	66			61-70	0	0.0	0
10906	No podemos simplemente esconder la cabeza en la arena en términos de pruebas.	No	65			61-70	0	0.0	0
5096	Ese es el procedimiento aceptado entre las naciones; y mi opinión es que debemos seguir el consejo de Theodore Roosevelt: Sed fuertes; mantener una posición fuerte; pero también habla en voz baja.	No	184			100+	0	0.0	0
7354	Tenemos a Irán cuatro años más cerca de una bomba nuclear.	No	49			41-50	0	0.0	0
16415	Sam Raybum tuvo una gran expresión al respecto.	No	42			41-50	0	0.0	0
9327	Así que ese es... ese es el número uno.	No	31			31-40	0	0.0	0
13087	Nunca entregaré las necesidades de seguridad nacional de Estados Unidos a los líderes de otros países, mientras continuamos construyendo esas alianzas.	No	128			100+	0	0.0	0
15477	Y necesitamos una medida -- y yo apoyaré una medida -- que logre esos objetivos, pero que evite ese aspecto que creo que es muy grave.	No	148			100+	0	0.0	0
18223	Bueno, señor Nixon, volvamos a 1955.	No	38			31-40	0	0.0	0
18739	Ha tenido experiencia en ello.	No	26			21-30	0	0.0	0
875	Por preparación adecuada quiero decir que a ese nivel debemos preparar una agenda, una agenda consensuada con la aprobación de los Jefes de Estado involucrados.	No	150			100+	0	0.0	0
20372	Todos estos ejemplos específicos que estoy dando esta noche, si tuvieras un negocio como ese, te estarían llevando y cerrando las puertas.	No	138			100+	0	0.0	0
348	Tienes que demostrar que eres serio en ese sentido.	No	49			41-50	0	0.0	0
12549	Y lo único que digo es que no sé qué nos traerán los años sesenta -salvo que creo que traerán tiempos difíciles en el ámbito internacional-; Espero que podamos avanzar aquí en casa en los Estados Unidos; Estoy seguro de que podemos hacer un trabajo mucho mejor en la movilización de nuestra economía y recursos en los Estados Unidos.	No	298			100+	0	0.0	0
12194	Y la Patrulla Fronteriza, ICE, todos quieren el muro.	Yes	53			51-60	0	0.0	0
9083	La red de seguridad está ahí, y estamos cuidando a más personas de las que nunca antes había atendido ninguna administración en este país.	Yes	142			100+	0	0.0	0
8602	Tan pronto como ella los libere, yo los liberaré.	No	47			41-50	0	0.0	0
9314	Esa tiene que ser nuestra mayor prioridad de seguridad nacional.	No	54			51-60	0	0.0	0
14354	Nada más lejos de la realidad.	No	40			31-40	0	0.0	0
20562	Yo digo que lo único que tienes sobre mí es experiencia, pero es una mala experiencia, porque lo que has hecho ha salido mal.	No	125			100+	0	0.0	0
14026	Tenemos que ayudar a las personas a tener éxito en casa y en el trabajo.	No	51			51-60	0	0.0	0
4188	Si usted es padre y tiene dificultades para obtener un seguro médico para sus hijos, el senador Obama lo multará.	Yes	114			100+	0	0.0	0
8936	No hables de crecimiento, porque aunque necesitemos crecimiento, eso no ayuda.	No	82			81-90	0	0.0	0
13334	Observé el crecimiento más lento del siglo.	Yes	46			41-50	0	0.0	0
13763	Me contuve a esperar los aplausos.	No	28			21-30	0	0.0	0
2311	La persona que quiere iniciar un negocio o expandir su negocio como empresario negro puede pedir un préstamo, ya sea directamente o con préstamos garantizados.	Yes	153			100+	0	0.0	0
17099	Entonces, ese fue el único lugar en el que se usó.	No	49			41-50	0	0.0	0
22273	En lo que no estamos de acuerdo es en la idea de que de alguna manera podemos dar vales, dar vales como una forma de asegurar los problemas de nuestro sistema educativo.	No	146			100+	0	0.0	0
12814	Deberían haber estado haciendo esto durante años.	No	43			41-50	0	0.0	0
18023	Y esos tres ahora se han alineado debido a nuestra débil política exterior.	No	69			61-70	0	0.0	0
15724	Esa es una línea roja para nosotros, porque no sólo está en juego la seguridad de Israel, sino que nuestra seguridad está en juego si eso se desmorona.	No	123			100+	0	0.0	0
7813	Ya sea luchando por la declaración de derechos de un paciente de HMO.	No	59			51-60	0	0.0	0
7404	Creo que parte de una sociedad esperanzadora es aquella en la que alguien posee algo.	No	76			71-80	0	0.0	0
14586	El Senador Kennedy ha indicado en varias ocasiones en este programa de esta noche que he estado tergiversando su historial y sus cifras.	No	130			100+	0	0.0	0
5415	Pero no creo que podamos estar satisfechos cuando estamos gastando 150.000 millones de dólares al año sólo en intereses de la deuda nacional, gran parte de la cual va a parar a banqueros extranjeros; o cuando el 25 por ciento de nuestros estudiantes de secundaria están abandonando la escuela; o cuando tenemos entre 2 y 12 millones de nuestros conciudadanos, un tercio de ellos veteranos, que no tienen hogar y viven en las calles y en los portales de este país, cuando la receta del Sr. Bush para nuestro futuro económico es otro regalo fiscal para los ricos.	Yes	472			100+	0	0.0	0
9820	¿Sabes quién votó a favor?	No	26			21-30	0	0.0	0
19117	Y voy a trabajar junto con el Congreso para decir, OK, ¿cuáles son las diversas formas en que podríamos reducir las deducciones, por ejemplo?	No	138			100+	0	0.0	0
12033	¿A qué se refería?	No	25			21-30	0	0.0	0
18056	Pero es extremadamente difícil hacer ese juicio.	No	51			51-60	0	0.0	0
14370	Y el tipo de propuestas presupuestarias que usted ha presentado, cuando no le pedimos ni a usted ni a mí que paguemos ni un centavo más en términos de reducir el déficit, sino que recortamos el apoyo a la educación, eso está socavando nuestra competitividad a largo plazo.	No	242			100+	0	0.0	0
7936	Y eso significa, por supuesto, el mejor hombre que esta nación puede producir.	No	71			71-80	0	0.0	0
11483	Y el trabajador estadounidense es el más productivo, el más innovador.	No	70			61-70	0	0.0	0
19397	Hemos perdido la visión de lo que nuestro país puede y debe ser.	No	62			61-70	0	0.0	0
22034	Traen sus cosechas o su ganado, muchos de ellos más o menos al mismo tiempo.	No	84			81-90	0	0.0	0
16647	Las exportaciones han bajado, y cada vez que baja una cifra de exportaciones, perjudica al agricultor.	Yes	83			81-90	0	0.0	0
15320	Y cuando esas corporaciones ricas no pagan ese impuesto, el contribuyente estadounidense promedio lo paga por ellas.	No	101			100+	0	0.0	0
5404	Y para el resto de los padres en Estados Unidos que se preguntan si sus hijos van a la escuela o a cualquier otro lugar del mundo, en qué tipo de mundo van a crecer, permítanme mirarlos a los ojos y decirles: Defendí a este país cuando era joven en la guerra, y lo defenderé como presidente de los Estados Unidos.	No	328			100+	0	0.0	0
4461	Pero el enemigo nos atacó, Jim, y tengo el deber solemne de proteger al pueblo estadounidense, de hacer todo lo posible para protegernos.	No	128			100+	0	0.0	0
14040	Me alegro de que lo hayas aclarado.	No	26			21-30	0	0.0	0
9667	El gobierno federal aporta alrededor del 6% del dinero.	Yes	53			51-60	0	0.0	0
18685	Esas son matemáticas que no cuadran.	No	32			31-40	0	0.0	0
19938	Esta es una de las peores decisiones posibles que cualquier mujer y su familia tienen que tomar.	No	84			81-90	0	0.0	0
10289	Y un periódico, el San Francisco Chronicle, un periódico respetado, dijo que no había duda sobre el hecho de que el gobernador Reagan había evitado que el estado de California se declarara en bancarrota.	Yes	192			100+	0	0.0	0
9256	"Uno es Strobe Talbott en su libro clásico, Gambitos mortales""."	No	63			61-70	0	0.0	0
14247	Va a ser una pelea dura.	No	32			31-40	0	0.0	0
13930	Necesitamos un crédito de $2,000, un reembolso para las personas, los trabajadores que no tienen seguro, que puedan entrar al mercado y comenzar a comprar un seguro.	Yes	151			100+	0	0.0	0
9761	Únete a mí en la guerra equivocada en el momento equivocado y en el lugar equivocado.	No	62			61-70	0	0.0	0
2536	Y Barack Obama subió alto, a pesar de los mejores esfuerzos de Donald Trump para derribarlo.	No	84			81-90	0	0.0	0
19745	Y, de hecho, una congelación generalizada del gasto es un hacha de guerra, y necesitamos un bisturí, porque hay algunos programas que no funcionan en absoluto.	No	147			100+	0	0.0	0
15904	Eso es absolutamente falso.	No	28			21-30	0	0.0	0
7797	Construimos carreteras y cuestan dos, tres y cuatro veces más de lo que se supone que cuestan.	Yes	88			81-90	0	0.0	0
581	Hemos estado lidiando con él; Ha estado vendiendo drogas a nuestros hijos.	Yes	65			61-70	0	0.0	0
16462	Si ese niño estuviera aquí hoy, y me dijeran lo mismo, mi nieta, Noel, por ejemplo, ese niño podría permanecer vivo durante diez o quince años, o tal vez por el resto de su vida.	No	187			100+	0	0.0	0
6537	No, mire, tenemos que arreglar el sistema.	No	45			41-50	0	0.0	0
18604	Dijo hace un tiempo que el gran problema con la energía es que durante 30 años, los políticos en Washington no han hecho nada.	Yes	126			100+	0	0.0	0
15285	Y voy a gastar lo que sea necesario para ganar la guerra, más de 120.000 millones de dólares para Irak y Afganistán.	Yes	108			100+	0	0.0	0
7337	Tenemos una prosperidad increíble, pero mucha gente se ha quedado atrás.	No	80			71-80	0	0.0	0
2971	Jim, hay un montón de cosas que tenemos que responder.	No	63			61-70	0	0.0	0
9161	Hemos gastado más dinero en agricultura en los últimos ocho años que en los cien años anteriores del Departamento de Agricultura.	Yes	128			100+	0	0.0	0
1067	Tenemos que ser fuertes, tenemos que estar preparados para usar esa fuerza, pero tenemos que entender que somos una democracia.	No	116			100+	0	0.0	0
12153	En realidad, hay más personas en el gobierno, excepto las personas en trabajos relacionados con la defensa.	Yes	87			81-90	0	0.0	0
2042	Ya sabes,Sam Rayburn dijo una vez que si dos personas están de acuerdo en todo, entonces solo una persona está pensando.	No	116			100+	0	0.0	0
5125	El senador McCain tiene toda la razón en que la violencia se ha reducido como consecuencia del extraordinario sacrificio de nuestras tropas y nuestras familias militares.	No	158			100+	0	0.0	0
18410	Y el ciudadano promedio está trabajando duro todos los días.	No	64			61-70	0	0.0	0
11407	Fíjate en lo que China le está haciendo a nuestro país en términos de fabricar nuestro producto.	No	78			71-80	0	0.0	0
22011	"Ventanas rotas, pintadas en una de ellas Promesas incumplidas""; en otro, ""Desesperación""."	No	85			81-90	0	0.0	0
11566	Es porque ya es hora de que este país tenga a alguien que lo dirija y que tenga una idea sobre el dinero.	No	100			91-100	0	0.0	0
21362	Pero, Peter, por favor, entienda, a los liberales no les gusta que hable de liberales.No les gusta cuando digo que dice que es un miembro con carné.	No	154			100+	0	0.0	0
5683	Ahora, creo que lo que tenemos que hacer es hacer cumplir las leyes de derechos civiles.	No	79			71-80	0	0.0	0
18552	Pero aquí hay algo de lo que podemos estar muy orgullosos porque realmente llega a lo que estás hablando.	No	109			100+	0	0.0	0
3387	Cuando el senador McCain estaba animando al presidente a ir a Irak, sugirió que iba a ser rápido y fácil, que seríamos recibidos como libertadores.	Yes	148			100+	0	0.0	0
10344	De eso es realmente de lo que deberías estar hablando, no de ficción, de dónde alguien quiere fama o de dónde sale de su campaña corrupta.	No	136			100+	0	0.0	0
19280	Eran empleo público que estas personas que realmente quieren salir al mercado laboral privado donde hay trabajos con futuro.	No	136			100+	0	0.0	0
17920	Creo que debería ser una prioridad absoluta.	No	38			31-40	0	0.0	0
639	Mi oponente dijo que esta guerra es una cuestión de inteligencia y de aplicación de la ley.	No	74			71-80	0	0.0	0
15621	Pensé que al menos se debería haber permitido que se probara el plan de Oregón porque al menos la gente de Oregón estaba tratando de hacer algo.	No	138			100+	0	0.0	0
2555	Y luego, después de que funcionó, me dijeron que bajar los impuestos aumentaría la inflación.	No	85			81-90	0	0.0	0
10400	Creo que tenemos que demostrar a los pueblos del mundo que estamos decididos en este país libre nuestro a ser los primeros, no los primeros si, y no los primeros, sino los primeros, y no los primeros, sino los primeros.	No	189			100+	0	0.0	0
19706	Pero, tan pronto como termine mi auditoría de rutina, publicaré mis declaraciones.	No	78			71-80	0	0.0	0
2128	Usted dice que no está interesado en repetir lo que sucedió en Irak.	No	72			71-80	0	0.0	0
415	No hay una respuesta sencilla.	No	29			21-30	0	0.0	0
234	No sabemos lo que nos deparará el futuro.	No	47			41-50	0	0.0	0
18828	Mire, esta es una crisis de financiamiento en todo el país.	Yes	56			51-60	0	0.0	0
4596	Pero ese es el tipo de pensamiento que nuestro país necesita.	No	55			51-60	0	0.0	0
22432	Establecimos una estructura de gobierno simple que podía ser administrada de manera justa y fue un éxito tremendo.	No	114			100+	0	0.0	0
16799	Sin embargo, solo quiero decir una cosa.	No	43			41-50	0	0.0	0
11110	Y también creo, señor, que la decisión íntima más personal que cualquier mujer está llamada a tomar es la decisión de llevar o no un embarazo a término.	No	184			100+	0	0.0	0
16318	Las cifras más recientes, los últimos tres meses, en el tercer trimestre de este año, la tasa de inflación es del 7% -todavía demasiado alta, pero ilustra muy vívidamente que, además de proporcionar una enorme cantidad de puestos de trabajo -nueve millones de nuevos puestos de trabajo en los últimos tres años y medio-, la amenaza inflacionaria sigue siendo urgente para nosotros.	Yes	329			100+	0	0.0	0
5335	Ahora, tenemos que tomar medidas mesuradas porque el sentimiento dentro de Serbia es, por razones comprensibles, en contra de Estados Unidos debido a su nacionalismo, incluso si no les gusta Milosevic, todavía tienen algunos sentimientos persistentes de la acción de la OTAN allí.	No	263			100+	0	0.0	0
9181	Y para hacer el trabajo, no se puede cortar el dinero por ello.	No	52			51-60	0	0.0	0
192	Estoy orgulloso de que estemos mejor en eso que hace cuatro años.	No	68			61-70	0	0.0	0
17478	Pero lo que ha dicho es que, incluso sabiendo que no había armas de destrucción masiva, incluso sabiendo que no había una amenaza inminente, incluso sabiendo que no había conexión con Al Qaeda, habría hecho todo de la misma manera.	Yes	232			100+	0	0.0	0
13741	Cada dólar que he propuesto, he propuesto un recorte adicional para que coincida.	Yes	86			81-90	0	0.0	0
1949	Es decir, no se trata de figuras de maquillaje.	Yes	39			31-40	0	0.0	0
20971	No le voy a reprochar que haya ido a Yale.	No	49			41-50	0	0.0	0
7340	Piénsalo: están pasando de la tiranía a las elecciones.	No	56			51-60	0	0.0	0
11646	He sido gobernador de un estado grande, he hecho de la educación mi prioridad número uno.	No	86			81-90	0	0.0	0
312	Durante los últimos dos años, he sido el presidente, y he descubierto por experiencia que es mucho más difícil tomar esas decisiones que cuestionarlas.	No	170			100+	0	0.0	0
5918	Las personas que pagan impuestos obtendrán desgravaciones fiscales.	Yes	41			41-50	0	0.0	0
18741	No creo que debamos dar pagos de asistencia social a los inmigrantes ilegales.	No	75			71-80	0	0.0	0
6788	Pero creo que la fuerza también debe requerir sabiduría e inteligencia en su ejercicio.	No	73			71-80	0	0.0	0
21739	Hablemos de los estándares CAFE, que son los estándares de eficiencia de combustible.	No	81			81-90	0	0.0	0
16346	Podemos ser mejores si enfrentamos nuestro futuro, nos regocijamos en nuestras fortalezas, enfrentamos nuestros problemas y, al resolverlos, construimos una sociedad mejor para nuestros hijos.	No	148			100+	0	0.0	0
16539	Quiero asegurarme de que...	No	30			21-30	0	0.0	0
1954	América Latina es una gran oportunidad para nosotros: zona horaria, oportunidades lingüísticas.	No	82			81-90	0	0.0	0
8744	Ahora, si se quiere ir al problema central que enfrenta todo el mundo en la manufactura en este país, es ese acuerdo el que está a punto de ponerse en práctica.	No	157			100+	0	0.0	0
3784	Así que todos los fondos federales, en lugar de ir al estado o al distrito escolar, yo tendría que ir, por así decirlo, a seguir al niño y dejar que el padre y el niño decidan a dónde enviar a su hijo.	No	220			100+	0	0.0	0
2224	Ese artículo informaba varias veces de que yo bajaría los impuestos a las familias de ingresos bajos y medios y esa corrección fue entregada a la Casa Blanca y estoy seguro de que el presidente sabe de esto, corrección, pero sigue insistiendo, en repetir una declaración errónea.	No	274			100+	0	0.0	0
1167	Somos la única superpotencia que queda, y deberíamos serlo.	No	62			61-70	0	0.0	0
6200	De 50.000 para abajo, esas personas pagaron dos tercios de los impuestos, y esas personas obtuvieron dos tercios del recorte de impuestos.	Yes	110			100+	0	0.0	0
10306	Seguimos teniendo como prioridad ir tras el gas natural.	Yes	65			61-70	0	0.0	0
9059	Si construimos las esperanzas del mundo celebrando una conferencia cumbre que no está adecuadamente preparada, y luego, si el Sr. Jruschov encuentra alguna excusa para disolverla -como lo hizo en esta ocasión- porque no se va a salir con la suya, haríamos retroceder la causa de la paz.	No	264			100+	0	0.0	0
7778	El código debe fomentar el matrimonio, no desalentarlo.	No	64			61-70	0	0.0	0
16204	No tenemos 12 días, amigos.	No	32			31-40	0	0.0	0
1790	El hecho es que casi el 30% de su propuesta de recorte de impuestos se destina solo a los estadounidenses que ganan más de $ 1 millón por año.	Yes	121			100+	0	0.0	0
6230	Tengo la obligación de asegurarme de que nuestro gobierno haga todo lo posible para protegerlos.	No	89			81-90	0	0.0	0
3670	Lo que he pedido es un recorte de impuestos para el 95 por ciento de las familias trabajadoras, el 95 por ciento.	Yes	83			81-90	0	0.0	0
9969	Este va a ser el gran caballo de Troya de todos los tiempos.	No	55			51-60	0	0.0	0
15018	En los casos en que la Unión Soviética ha actuado de manera irresponsable, como lo ha hecho en muchos de esos países, especialmente recientemente, en Polonia, creo que debemos insistir en que los créditos occidentales otorgados a la Unión Soviética se mantengan al tipo de cambio.	No	224			100+	0	0.0	0
21087	Ahora, esto es lo que quiero hacer.	No	32			31-40	0	0.0	0
5027	Es decir, el presidente recibió una carta de 38 senadores demócratas diciendo que las tensiones con Israel eran un problema real.	Yes	120			100+	0	0.0	0
14822	Hay que entender la región; hay que entender la política de la zona; debe proporcionar una alternativa sólida; Y debes mostrar fuerza, y todo al mismo tiempo.	No	172			100+	0	0.0	0
10887	Pero lo que no estoy a favor de lo que no estoy es de medirlo de la manera en que lo hace el Congreso demócrata.	No	96			91-100	0	0.0	0
10838	Me gustaría señalar que en los últimos seis años, los Congresos Demócratas, de los que había sido miembro, han recortado veinte millones de dólares de los programas de la Voz de América.	Yes	177			100+	0	0.0	0
2426	Si recortamos la tasa de ganancias de capital, me dicen todos los días, recibí una carta de un ex constituyente en Kansas diciendo que quiero vender una propiedad en California, ponerla en mi negocio en Kansas, no puedo, porque la tasa de ganancias de capital es demasiado alta.	Yes	236			100+	0	0.0	0
6000	La razón por la que planteamos preocupaciones, no solo en años electorales, sino todos los años, es porque los republicanos, una vez que son elegidos y comienzan a recortar.	No	141			100+	0	0.0	0
16907	"El Sr. Bush escogió a Dan Quayle, y antes de hacerlo, dijo: ""Mira mi elección para vicepresidente, lo dirá todo""."	No	130			100+	0	0.0	0
22194	Ahora, con respecto al déficit, el presidente recibió un superávit de 5,6 billones de dólares, señoras y señores.	Yes	106			100+	0	0.0	0
21274	¿Aumentarán los ingresos en Estados Unidos?	No	35			31-40	0	0.0	0
9423	Y estamos ganando en Irak.	Yes	27			21-30	0	0.0	0
235	Esto se debe a que creemos en la inversión en educación y en empleos.	No	64			61-70	0	0.0	0
15274	Me preocupa comprometer demasiado a nuestras fuerzas armadas en todo el mundo.	No	63			61-70	0	0.0	0
20170	Y la única manera de hacerlo es aprobar una legislación fuerte para que una vez aprehendidos, acusados y condenados, estén en la cárcel y fuera de las calles y no usen armas en la comisión de un delito.	No	192			100+	0	0.0	0
12435	Es muy importante que no nos apresuremos a todos los problemas del mundo y que nuestra gente sea despedazada.	No	144			100+	0	0.0	0
19722	Espero que pongan las tropas en el terreno para que podamos retirar nuestras tropas y centrar nuestras fuerzas armadas en luchar y ganar la guerra.	No	132			100+	0	0.0	0
15187	Nuestros amigos rurales y campesinos tendrán una devastación continua.	No	59			51-60	0	0.0	0
8610	Pero seré una persona tolerante.	No	32			31-40	0	0.0	0
19497	Entiendo la importancia del tiempo, pero mira, así es como llegamos a este lío en el que estamos.	No	87			81-90	0	0.0	0
13689	Hay muchos lugares para cortar.	No	34			31-40	0	0.0	0
18710	Leí un informe, o un memorándum, de alguien en su campaña de 1988 -olvidé el nombre del tipo- advirtiendo al entonces senador Gore que tuviera cuidado con las afirmaciones exageradas.	Yes	164			100+	0	0.0	0
1313	Pero quiero volver a 1965.	No	30			21-30	0	0.0	0
14092	La pregunta es, ¿fue esto sabio?	No	33			31-40	0	0.0	0
7209	Como dije antes, no tienen ninguna idea.	No	47			41-50	0	0.0	0
8576	... Las pequeñas empresas de las que estamos hablando...	No	47			41-50	0	0.0	0
503	Es corrupta, ella es, ella es culpable de un crimen muy, muy grave.	Yes	70			61-70	0	0.0	0
12684	Creo que tenemos que seguir trabajando en esto hasta que aquellos que piensan que no es peligroso y que no los matará y no destruirá sus vidas, entiendan el mensaje y cambien.	No	170			100+	0	0.0	0
8890	La HMO, la compañía de seguros, no puede amordazar a ese médico para que no le dé un consejo completo.	Yes	84			81-90	0	0.0	0
12768	Ella quiere un 550 por ciento más de gente que Barack Obama, y él tiene miles y miles de personas.	Yes	100			91-100	0	0.0	0
3994	Es porque Estados Unidos no ha invertido en su pueblo.	No	53			51-60	0	0.0	0
21845	Hemos tenido un aumento en los impuestos pagados por individuos, impuestos sobre la nómina, del 14 por ciento al 20 por ciento.	Yes	101			100+	0	0.0	0
6684	¿Y cuáles son sus programas de salud?	No	33			31-40	0	0.0	0
12425	El presidente Obama dijo que si se mantiene el médico, se mantiene el plan.	Yes	64			61-70	0	0.0	0
18714	Establecerían una base en Irak.	No	36			31-40	0	0.0	0
11750	Y me gustaría saber dónde hemos sido derrotados y dónde nos hemos retirado.	No	77			71-80	0	0.0	0
6883	Tenemos que hacer más en educación, no menos.	No	50			41-50	0	0.0	0
16335	De hecho, en 1992 se presentó un proyecto de ley que todos los estados tenían que cumplir o iban a perder cierto dinero.	Yes	118			100+	0	0.0	0
14876	Conozco la moralidad que está provocando esa pregunta, y la respeto enormemente.	No	82			81-90	0	0.0	0
20892	Esa es una gran, gran diferencia.	No	31			31-40	0	0.0	0
3089	Tengo una rebaja de impuestos.	No	17			11-20	0	0.0	0
18238	Tenemos que restablecer la ley y el orden.	No	36			31-40	0	0.0	0
2209	Ellos sabrían cómo los resolvimos, y si nuestra solución fue beneficiosa para ellos a lo largo de los años o si les perjudicó.	No	133			100+	0	0.0	0
14699	Y estoy convencido ahora, más de lo que estaba cuando recibí la nominación, de que Walter Mondale fue la elección correcta, y creo que esta es una buena indicación del tipo de personas que elegiría en el futuro.	No	201			100+	0	0.0	0
11371	Creo que militarmente somos tan fuertes como cualquier nación del mundo.	No	64			61-70	0	0.0	0
1653	Sé que se supone que el presidente me está respondiendo, pero a veces me cuesta conectar lo que él está diciendo, con lo que yo he dicho o cuáles son mis posiciones.	No	169			100+	0	0.0	0
1384	Todas esas cosas están diseñadas para asegurar que el pueblo estadounidense, su genio, su valor, su determinación, sea canalizado y tenga la oportunidad de tener éxito.	No	184			100+	0	0.0	0
18308	Mantendremos nuestra posición de neutralidad en la guerra de Irán e Irak.	No	69			61-70	0	0.0	0
21741	Durante los últimos cinco años, el gobierno de Texas ha aumentado de tamaño.	Yes	69			61-70	0	0.0	0
1182	Creo que el FMI tiene un papel en el mundo, pero no quiero ver al FMI como una forma de decirles a los banqueros mundiales: si hacen un mal préstamo, los rescataremos.	No	166			100+	0	0.0	0
7939	Así que sé que puede funcionar; Lo he visto suceder.	No	43			41-50	0	0.0	0
776	Eso resultó ser un error.	No	28			21-30	0	0.0	0
12525	Por lo tanto, necesitamos tener contratos de costo fijo.	No	40			31-40	0	0.0	0
801	Y si bajamos esa tasa, podrán contratar a más gente.	No	67			61-70	0	0.0	0
9360	Es por eso que se requerirán decisiones difíciles, decisiones que yo estoy dispuesto a tomar, pero el Sr. Bush no está dispuesto a tomar.	No	109			100+	0	0.0	0
2777	Reconocer la legitimidad de esos niños que llevaban la Estatua de la Libertad.	No	80			71-80	0	0.0	0
19734	Eso es muy diferente a algunos.	No	33			31-40	0	0.0	0
11697	Es ingenuo y peligroso decir eso.	No	37			31-40	0	0.0	0
20457	Bueno, esta ha sido una campaña difícil.	No	39			31-40	0	0.0	0
2784	El senador Dole dijo que hace 30 años fue una de las 12 personas que votaron en contra de Medicare y que estaba orgulloso de ello.	Yes	105			100+	0	0.0	0
14449	Así que tenemos dos que yo pondría como número uno.	No	42			41-50	0	0.0	0
17897	La piedra angular es tener una fuerte rendición de cuentas a cambio de dinero y a cambio de flexibilidad.	No	99			91-100	0	0.0	0
17368	Y una de las cosas que quiero hacer es asegurarme de que estamos proporcionando incentivos para que puedan comprar un automóvil de bajo consumo de combustible que se fabrique aquí mismo en los Estados Unidos de América, no en Japón o Corea del Sur, asegurándose de que puedan climatizar su hogar o hacer que su negocio sea más eficiente en el consumo de combustible.	No	304			100+	0	0.0	0
5181	Y acabo de describir, le acabo de describir, Sr. Presidente, le acabo de describir con precisión cómo lo haría, que es con un solo número que la gente puede poner, y pueden poner que son, son deducciones y créditos...	No	230			100+	0	0.0	0
19339	Tenemos la propiedad de la vivienda en su punto más alto en 15 años.	Yes	43			41-50	0	0.0	0
17251	Y están activos en países como.en regiones como América Latina, Asia y África.	Yes	95			91-100	0	0.0	0
593	Pero tengo sentido común.	No	24			21-30	0	0.0	0
3678	Acabamos de escuchar la respuesta del Presidente a los problemas en los cuarteles del Líbano, donde murieron 241 infantes de marina.	Yes	114			100+	0	0.0	0
10096	Bueno, ¿podría terminar?Creo que...	No	43			41-50	0	0.0	0
5925	Así que, en mi opinión, si quieres estar protegido, deberías votar por Bob Dole y conseguiremos que se apruebe el control instantáneo y mantendremos las armas fuera de las manos de los delincuentes.	No	166			100+	0	0.0	0
10481	Y lo estamos haciendo mejor.	No	36			31-40	0	0.0	0
17965	Realmente necesitamos clavar los grandes misiles balísticos intercontinentales, los que pueden golpearnos desde Rusia.	No	112			100+	0	0.0	0
9712	Creo que, desafortunadamente, demasiados de nosotros en nuestro gran país sacamos conclusiones precipitadas sobre los demás.	No	99			91-100	0	0.0	0
14291	Y luego continuar presionando hacia Siria para comenzar a recuperar y avanzar hacia Raqqa, que es el cuartel general de ISIS.	No	112			100+	0	0.0	0
1560	Y eso fue, eso fue, eso fue lo que nos permitió convertirnos en el estado número uno de la nación.	Yes	98			91-100	0	0.0	0
7464	Esta no es una situación fácil.	No	30			21-30	0	0.0	0
1357	Además, incluimos a Corea del Sur, Japón y Rusia.	No	53			51-60	0	0.0	0
18888	Los copagos suben, los costos suben, los costos se disparan, lo que hace que las personas sean cada vez menos capaces de pagar un seguro médico en Estados Unidos.	Yes	129			100+	0	0.0	0
16866	Este es un gobierno que piensa que una tasa de rendimiento del 2% de su dinero es satisfactoria.	No	83			81-90	0	0.0	0
12823	Soy presidente del Grupo de Trabajo del Presidente sobre Alivio Regulatorio y estamos trabajando con la FDA y ellos han acelerado la comercialización de medicamentos que pueden ayudar.	No	157			100+	0	0.0	0
475	No creo que sea una cuestión de eliminar.	No	45			41-50	0	0.0	0
3730	El gobierno no tiene nada que ver con eso.	No	41			41-50	0	0.0	0
7338	Estas tasas de interés que tenemos ahora no tienen ningún sentido.	No	54			51-60	0	0.0	0
