tweet_id	tweet_text	class_label	hashtags	mentions	sentiment_category	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
1177896164785557504	@<USER> "Los españoles tienen una tasa de desempleo juvenil más alta que la media europea. Se necesita:" #ActualidadCs Abordar el paro tras los estudios Calidad en las prácticas Que puedan volver a estudiar quienes abandonaron porque necesitaban trabajar	Yes	['ActualidadCs']	['MelisaRguezCs']	negative	41-50	1	1	0.0	4
1164797830671691777	Un motiu més perqu tant persones cooperatives i institucions ens passem a un model 100%renovable 100%democrtic que no tingui afectacions ambientals ni socials.	No	[]	[]	very_negative	21-30	0	0	0.0	0
1174403957986385920	56 MUERTES YA EN 2019 en HEGO EUSKAL HERRIA. 33 trabajadorxs han muerto el trabajo: 4 Araba 11 Bizkaia 9 Gipuzkoa y Nafarroa. Y 23 TRABAJADORES MUERTO por AMIANTO. ¡Y no son todas! ¡LA SANGRE OBRERA NO COTIZA BOLSA!	Yes	[]	[]	very_negative	41-50	1	0	0.0	2
1279726921073508354	@<USER> "No vamos a permitir nunca que se usen las instituciones del Estado para romper España" #UnPlanParaElFuturo Por eso presenta unido en Euskadi. Es mucho más lo nos une separa.	No	['UnPlanParaElFuturo']	['InesArrimadas', 'PPmasCs']	negative	41-50	0	1	0.0	1
1218842295413411840	@<USER> "En España hay muchos gobiernos por la libertad y siempre que un gobierno hace posible los ciudadanos sean libres está liderado militante del Partido Popular".	No	[]	['LopezMirasF']	very_positive	31-40	0	0	0.0	3
1159407275003514881	"Para los mafiosos no es un problema perder una lancha que se hunde con 100 personas. Ahora bien si pierden 500 kilos de cocaína o dos cajas Kalashnikov entonces sí tienen grave problema". El sórdido y lucrativo negocio la inmigración ilegal ?	No	[]	[]	very_negative	41-50	0	0	0.0	3
1226255846709043200	Si fracasan en el gobierno que con sus políticas y recetas absolutamente erróneas fracasaran lo ocurrirá es opciones constitucionalistas serán la alternativa.Sanchez e iglesias necesitan a Vox desesperadamente. En Francia no está Le Pen.	No	[]	[]	very_negative	31-40	0	0	0.0	2
1186185814419525632	En 2011 nos encontramos un país al borde del rescate. Fuimos capaces de sacar España adelante sin recortar el Estado bienestar. El PP dejó que generaba 2.500 empleos día. @<USER> en	Yes	[]	['pablocasado_', 'europapress']	very_negative	31-40	1	0	0.0	4
1277565253698666497	Que dice la Comisaria de Desigualdad que el Gobierno quiere aprobar las leyes LGTBI y Trans para estos "colectivos" vean protegidos derechos fundamentales están siendo vulnerados. Pero vamos a ver... ¿qué se vulneran en España? Harta este falso victimismo.	Yes	[]	[]	negative	41-50	1	0	0.0	4
1226948881465913344	Excepto si se trata de las niñas tuteladas Mallorca que ahí la madre mis hijos dice no hay investigar ni proteger nada. Ahí tenemos al comunista en su salsa.	No	[]	[]	very_negative	31-40	0	0	0.0	2
1181857311347920896	El domingo presentaremos un plan para vencer el bloqueo y avanzar. Con compromisos concretos fechas. -Gobierno en diciembre -Diciembre enero meses hábiles las Cortes -Presentaremos techo de gasto tener PGE primer trimestre 2020 #PedroSánchezAR	No	['PedroSánchezAR']	[]	negative	41-50	0	1	0.0	4
1279432736760041472	Manifestantes en defensa de la sanidad pública reciben a Feijóo Verín con una cacerolada	No	[]	[]	negative	11-20	0	0	0.0	3
1262346827128602624	@<USER> "Mientras muchos españoles no cobran el ERTE o a los autónomos se les cobra la cuota Sánchez e Iglesias doblan récord de cargos dedo en su Gobierno". Mientras todos buscamos salvar vidas y empleo busca carrera politica.	Yes	[]	['TeoGarciaEgea']	very_negative	41-50	1	0	0.0	0
1168556011772420097	El Mediterráneo escenario constante del fraude. Ya no les basta con la incursión en aguas libias ahora van directamente a caza e increpación de aquellas pateras que navegan sin complicaciones y obligan crear una falsa situación emergencia naufragio. #OpenMafia	No	['OpenMafia']	[]	very_negative	41-50	0	1	0.0	2
1192585627587502080	La ministra en funciones Montero dice apoyar que la banca devuelva los 60.000 millones mediante un recargo el impuesto de sociedades. Esto dijo Calviño Bruselas no se recuperará mayor parte del rescate a	Yes	[]	[]	very_negative	31-40	1	0	0.0	4
1187867487855136768	Hoy el eurodiputado Karol Karski del partido gobierno polaco PiS ha hecho un precioso elogio a historia y unidad de España homenaje los policías españoles heridos por terrorismo callejero separatismo catalán. La nación española tiene todo derecho defenderse.	No	[]	[]	positive	41-50	0	0	0.0	3
1218090969792466944	Carlos Sainz hace historia y logra su tercer rally Dakar. Un gran éxito para el deporte español firmado por un piloto magistral que agranda leyenda. Enhorabuena felicidades también a @<USER> #Dakar2020	No	['Dakar2020']	['alo_oficial', 'CSainz_oficial', 'Lucascruz74']	negative	31-40	0	1	0.0	2
1217933295301943296	El verdadero drama del Estado español es que la politización de justicia se ha utilizado como herramienta ataque primer orden. Se convertido una práctica cotidiana. #LaNoche24h @<USER> en	No	['LaNoche24h']	['OskarMatute', 'Lanoche_24h👇']	very_positive	31-40	0	1	0.0	3
1220338710966939648	Hoy hemos presentado en el Congreso las primeras iniciativas de la legislatura aras a dignificar condiciones vida ciudadanía. Salarios mínimos 1.200. Pensiones mínimas 1.080. Derogación reformas laborales. Transferencia pendientes.	No	[]	[]	negative	41-50	0	0	0.0	4
1220385128112951296	@<USER> : "Este Gobierno está demostrando que puede hacer cosas mejoren la vida de gente. El ejemplo del salario mínimo afecta a dos millones personas en una semana y media van ver mejoradas sus condiciones vida". #IreneMonteroEnJELO	Yes	['IreneMonteroEnJELO']	['IreneMontero:']	negative	41-50	1	1	0.0	3
1218635063807692800	@<USER> Estamos aquí porque creemos en un proyecto de centro liberal fuerte para nuestro país. Nunca nos han preocupado los sillones. Lee la entrevista al completo .	No	[]	['ignacioaguado', 'libertaddigital:']	negative	31-40	0	0	0.0	0
1219204243107827712	El portavoz de ERC @<USER> valora la posición su partido cara a las negociaciones en mesa diálogo con el Gobierno #L6Nrufian	No	['L6Nrufian']	['gabrielrufian']	negative	21-30	0	1	0.0	4
1187052312331571200	Hoy hemos devuelto 2 5 millones de euros los microcréditos las campañas pasadas. Para que nuestra deuda siga siendo solo contigo entra aquí Si quieres renovar tu microcrédito puedes hacerlo #CumplimosContigo	Yes	['CumplimosContigo']	[]	negative	31-40	1	1	0.0	4
1256626843580534786	Test alarma y oposición:los seis errores e imprecisiones de Sánchez este sábado dice que no hay más opciones el estado para la desescalada sitúa a España como "el quinto país del mundo" con test oposición niega les llame	Yes	[]	[]	very_negative	41-50	1	0	0.0	1
1219353651757637632	+ Encuentro fructífero con el Lehendakari @<USER> esta mañana. Hemos compartido proyectos actuaciones retos e ideas de mejora para #Bilbao y hemos reiterado nuestro compromiso colaborar trabajar conjuntamente ambas instituciones Gobierno Vasco Ayuntamiento.	No	['Bilbao']	['iurkullu']	negative	31-40	0	1	0.0	1
1217903547368583168	@<USER> : Estamos muy ilusionados con la etapa que se abre. Creemos en este Gobierno. Pido a los Grupos de derecha colaboración para renovación órganos del Estado. Es una responsabilidad todos y no pueden tener esa actitud sabotaje Constitución.	No	[]	['SimancasRafael:']	very_negative	41-50	0	0	0.0	0
1186575420679954433	A las 11:50h entrevista a @<USER> en de . Síguelo directo #FelizMartes	No	['FelizMartes']	['agarzon', 'MLGaquiyahora', 'CanalMalagaRTV.']	positive	11-20	0	1	0.0	0
1122663884572241922	Eskerrik asko EAJk jaso duen aupada izugarriagaitik. 394.627 boto EAEko %31 05 eta hiru lurraldeetan lehenengo alderdia. Gracias por la fuerza y confianza q nos habéis dado en estas elecciones. votos el 31 05% CAV primeros los 3 territorios. Nos mueve Euskadi	No	[]	[]	negative	41-50	0	0	0.0	3
1218522033623117825	Dice Ignacio Aguado que a EH Bildu le corresponde un ministerio. ¿De qué os gustaría ser ministras o ministros? Responde con el hashtag #MinistroBildu y sortearemos nuestro ministerio entre las mejores respuestas.	No	['MinistroBildu']	[]	negative	31-40	0	1	0.0	3
1219898535325421568	Una trágica noticia empaña este miércoles. Tenemos que lamentar otra víctima de la violencia hacia las mujeres. ¡Basta ya! Mi condena más rotunda y todo el @<USER> apoyo a familiares amigos víctima.	Yes	[]	['PP_CLM']	negative	41-50	1	0	0.0	2
1184417591978332160	Grande Iñaki! Siempre con la gente digna. defendiendo capacidad de indignarse!	No	[]	[]	negative	11-20	0	0	0.0	1
1223544288266637312	La naranja cuesta 0 23 euros el kilo en origen y cuando llega al súper 1 55 euros. A ver si problema del campo no va a ser la subida SMI sino negocio redondo que están haciendo los intermediarios grandes empresas. #LeydePreciosMínimosYa	Yes	['LeydePreciosMínimosYa']	[]	very_negative	41-50	1	1	0.0	4
1227553799860097024	Se cumplen 115 años del nacimiento de la destacada sindicalista y escritora Federica Montseny que fue a propuesta CNT primera mujer en ocupar un cargo ministerial España. Tuvieron pasar 46 para llegase segunda. Que no se pierda memoria.	Yes	[]	[]	very_negative	41-50	1	0	0.0	4
1268601996854116359	Tras cuatro días de buenas noticias la Comunitat registra hoy 5 fallecidos 4 ellos residencias. Mi más sentido pésame a sus familias. También se han contabilizado 11 nuevos positivos por PCR. Quedan 157 valencianos ingresados 16 en UCI.	Yes	[]	[]	negative	41-50	1	0	0.0	4
1218080882269048832	Felicidades a @<USER> por su 3er #Dakar! Décadas compitiendo al máximo nivel en el mundo del motor y dejando alto pabellón de #España!	No	['Dakar!', 'España!']	['CSainz_oficial']	negative	21-30	0	2	0.0	2
1218839446814101504	¡Buenos días y #FelizDomingo! Somos el gobierno del desbloqueo En estos primeros meses de hemos desbloqueado proyectos importantes para Madrid que suponen más 120.000 viviendas las cuales 55.000 son precio asequible Te lo cuenta @<USER>	Yes	['FelizDomingo!']	['begonavillacis']	negative	41-50	1	1	0.0	4
1162844167418105856	#BaixLlobregat Latur disminueix per 6 any consecutiu i assoleix una taxa datur registral del 10% (39.455) la 4a més baixa de demarcació. Concretament es redueix un 2% valor similar a reducció provincial (-6%) #InformeTerritorial19	Yes	['BaixLlobregat', 'InformeTerritorial19']	[]	negative	41-50	1	2	0.0	0
1193930189409005575	El vuelco en Nafarroa es para mirarlo: a Bel Pozueta le faltaron 408 votos abril y ahora han sobrado 14.765. Le habrían bastado 41.622 ha logrado 56.387	Yes	[]	[]	positive	21-30	1	0	0.0	2
1220290396552663040	Menudo rapapolvo le dio #Suiza a #España durante el examen del Consejo de Derechos Humanos #DDHH la #ONU por falta libertades y derechos democráticos conculcados en estos años! Fuera #leymordaza una #LeyAntifranquistaYa	Yes	['Suiza', 'España', 'DDHH', 'ONU', 'leymordaza', 'LeyAntifranquistaYa']	[]	negative	31-40	1	6	0.0	2
1226924335857885184	Hemos presentado la Ley de Muerte Digna @<USER> complementaria a Eutanasia que se debatirá en el . Queremos paliar sufrimiento al final vida y equiparar las condiciones toda España para defender libertad dignidad los ciudadanos	No	[]	['CsCongreso,', 'Congreso_Es.']	neutral	41-50	0	0	0.0	2
1220244141474549760	Esta es mi agenda de trabajo para hoy en #FITUR2020. ¡Buena jornada jueves!	No	['FITUR2020.']	[]	negative	11-20	0	1	0.0	0
1219527564252909570	#BuenosDias Nuestro portavoz @<USER> fue entrevistado anoche en el informativo de medianoche donde aseguró que: Tenemos un Gobierno que pone foco las políticas sociales tan importantes para #CastillayLeón como es la revalorización #pensiones.	No	['BuenosDias', 'CastillayLeón', 'pensiones”.']	['Ander_Gil', 'rtvcyl']	negative	31-40	0	3	0.0	0
1222122199227805697	HOY charla de cara a la #HuelgaGeneral30E Razones para huelga en el #OasisVasco Miembros del colectivo pensionista feminista y juvenil (GPS) #LGTBI Trabajadoras Residencias Urtarrilak 28 Enero 19:00 Alternatiba Araba Los Herrán 25 #U30GrebaOrokorra	No	['HuelgaGeneral30E', 'OasisVasco', 'LGTBI', 'U30GrebaOrokorra']	[]	very_negative	41-50	0	4	0.0	2
1274660238139035650	Feijóo deja una Galicia peor con más recortes pequeña menos gente servicios públicos. Esa es su gestión después de todos estos años gobierno. @<USER> #EnMarchaTodosUnidos #FainoPorGalicia #FainoPorTi	Yes	['EnMarchaTodosUnidos', 'FainoPorGalicia', 'FainoPorTi']	[]	negative	31-40	1	3	0.0	0
1297123914812989440	No es lo mismo ni medio parecido. Las CCAA socialistas son las que más han invertido en la contratación de profesores-as para el #CursoEscolar 20-21. #PSOEConUnaEducaciónDeCalidad	Yes	['CursoEscolar', 'PSOEConUnaEducaciónDeCalidad']	[]	very_negative	21-30	1	2	0.0	4
1217556771935608833	El portavoz del PP en el Senado @<USER> ve grave que Consejo de Ministros coincida con los Plenos las Cortes: "Quieren una oposición maniatada"	No	[]	['JavierMaroto']	very_negative	21-30	0	0	0.0	3
1195373176458563586	Imágenes de la visita delegación China EV100 y @<USER> al centro tecnológico Automoción Mecatrónica Naitec Sesma (Navarra).	No	[]	['mincoturgob']	negative	21-30	0	0	0.0	2
1218090470053728256	"Hoy es el sexto cumpleaños de Podemos. Desde aquí quiero agradecer a toda la militancia y todas todos los votantes haber resistido estos años tan difíciles". Nacimos para gobernar seis después lo estamos haciendo. ¡Sí se puede! @<USER> en	Yes	[]	['pnique', 'elprogramadear']	very_positive	41-50	1	0	0.0	3
1221027625692487682	Ciencia humor ironía y una pizca de cine. La fórmula perfecta para entrevista @<USER> a	No	[]	['pvallin', 'pnique']	very_positive	11-20	0	0	0.0	2
1183789625376161792	13 años 12 11 10 9 años... Muchos años. Demasiados. días tristes llevamos ya y muchos otros vendrán. Hoy es uno de esos días. La tristeza algo individual. Puedes sentirla o no. Yo hoy la	No	[]	[]	negative	41-50	0	0	0.0	3
1226594558265495554	Muchas gracias a todos los afiliados que habéis participado en nuestro encuentro Valencia. Ha sido un domingo cargado de ilusión. ¡Seguimos trabajando #UNIDOSyADELANTE! Aquí os dejo algunas imágenes día	No	['UNIDOSyADELANTE!']	[]	positive	31-40	0	1	0.0	1
1218857006515269632	@<USER> "16 años de gobierno la izquierda en Zaragoza ha supuesto que sea gran ciudad más endeuda toda España. Con el PP bajaremos los impuestos y deuda aumentaremos inversión acción social servicios públicos". #GobiernosPorLaLibertad	Yes	['GobiernosPorLaLibertad']	['Jorge_Azcon']	very_positive	41-50	1	1	0.0	4
1290922276632907776	Ayer Sánchez expropió los ahorros de ayuntamientos y dijo que devolvería en 10 años. Hoy el BOE publican lo amplían hasta 15 Es una vergüenza!	Yes	[]	[]	negative	31-40	1	0	0.0	0
1223645188452691970	La caza en España genera casi 6500 MM y mantiene 187.000 empleos toda España. Desde @<USER> mostramos todo nuestro apoyo a agricultores ganaderos cazadores que tanto trabajan para luchar contra el reto demográfico.	Yes	[]	['populares']	negative	31-40	1	0	0.0	4
1168845643063988225	Día triste para los que amamos el Carnaval de Cádiz. Nos deja Manolito Santander chirigotero La Viña mantuvo la esencia chirigota clásica 3x4 gaditano y puso letra al sentimiento cadistas. DEP un abrazo a sus familiares.	No	[]	[]	negative	41-50	0	0	0.0	0
1297946499234566144	Unidas Posamos. Cuando el espíritu del 15M se convirtió en reportaje la revista 10 Minutos. Dedicado a 3.773.034 parados 1.118.000 trabajadores ERTE y 1.483.000 autónomos cese de actividad. Cosas nueva política.	No	[]	[]	negative	31-40	0	0	0.0	0
1217526969442668545	Alarmante titular a toda página de Libertad Digital para recoger forma muy creativa lo que realmente hemos dicho. El no encaja siquiera con el desarrollo del propio artículo! No sé porque pero me sorprende mucho... La realidad (aunque estropee un buen titular).	No	[]	[]	very_negative	41-50	0	0	0.0	1
1224958442332401665	Amiguitos de Vox no es eso lo que tenéis explicar. Lo hay contar por qué habéis apoyado se tramite como Proyecto Ley ese RD. Eso habría permitido enmendarlo y meter #EquiparacionYa #TuAbandonoMePuedeMatar vuestra abstención hemos podido.	Yes	['EquiparacionYa', 'TuAbandonoMePuedeMatar']	[]	very_negative	41-50	1	2	0.0	1
1278245371446284289	La 'vuelta al cole' en Andalucía será presencial y segura con 6.300 profesores más un coordinador COVID cada uno de los centros educativos. #educación nuestros hijos está garantizada seguridad. Es una prioridad máxima.	No	['educación']	[]	negative	31-40	0	1	0.0	0
1121474338237157378	? Todos se cuelgan hoy la medalla pero subida de todas las pensiones consiguió el PNV en Madrid hace un año exacto 25 abril 2018. No lo dice @<USER> todo mundo #BenditaHemeroteca	Yes	['BenditaHemeroteca']	['AITOR_ESTEBAN']	very_negative	41-50	1	1	0.0	4
1218479931644096513	Hoy se cumple #UnAñoDeCambio en Andalucía de la mano @<USER> y del . Un año donde ha demostrado que las políticas Partido Popular funcionan trayendo empleo prosperidad bienestar a todos los ciudadanos.	No	['UnAñoDeCambio']	['JuanMa_Moreno', 'ppandaluz.']	very_positive	31-40	0	1	0.0	4
1282102355425726470	Recién llegada de Galicia ya siento la morriña.Preciosa tierra. @<USER> Hemos conocido a personas maravillosas y muy valientes ante ataques basados en ignorancia Gracias Sin miedo nada ni nadie	No	[]	['ivanedlm', 'rubenmansolivar', 'Vox_LaCoruna_', 'LugoVox', 'VoxPontevedra', 'VoxOrense3']	very_negative	31-40	0	0	0.0	2
1220280913852096513	Que su entrega por la democracia tierra nos sirvan de ejemplo a todos. Recordarle es obligatorio revivir sus palabras una lección aprender y vivir política como servicio público rendirle un homenaje diario él las 900 peronas que fueron asesinados ETA.	No	[]	[]	negative	41-50	0	0	0.0	2
1181592587980832768	"En otro país europeo la fiscalía actuaría de oficio contra Ortega Smith por sus mentiras sobre las '13 Rosas'. Vamos a presentar una demanda difamación e injurias" Nuestro compañero @<USER> presidente Fundación Marcos Ana en	No	[]	['WillyMeyerIU,', 'DebatAlRojoVivo']	negative	41-50	0	0	0.0	0
1258019786040184834	Los juristas creen que el Gobierno camina hacia una 'dictadura' constitucional vía @<USER>	No	[]	['elEconomistaes']	negative	11-20	0	0	0.0	4
1189511257528750082	@<USER> : Este Gobierno de la gente le ha quitado a ecotasa 37 millones euros para hacer VPO porque señora Armengol hecho un agujero 500mill en las cuentas 2019; y ese impuesto no está VPO. #PorTodoLoQueNosUne	Yes	['PorTodoLoQueNosUne']	['CompanyBiel:']	positive	41-50	1	1	0.0	4
1226536735091245058	Cs vino para regenerar las instituciones y eso es justo lo que estamos haciendo. Esta semana hemos arrancado la #14Legislatura en el @<USER> como mejor sabemos ¡trabajando! ¡Te dejamos un resumen de actividad estos días!	No	['14Legislatura']	['Congreso_Es', 'CsCongreso']	negative	41-50	0	1	0.0	0
1228625395471339521	Tenemos que aprovechar las oportunidades ante el Brexit @<USER> España y Campo de Gibraltar se encuentran una situación única en décadas para mejorar condiciones sociales económicas	No	[]	['AdrianVL1982']	negative	31-40	0	0	0.0	1
1170097498372890624	#TráficoDeArmas ¡También desde el aeropuerto de #Bilbao! Procedente Egipto un avión ucraniano Antonov-12 ha aterrizado esta mañana en Bilbao y realizado una importante carga explosivos artillería con destino a la capital Kenia.	No	['TráficoDeArmas', 'Bilbao!']	[]	very_positive	41-50	0	2	0.0	2
1226631689046241281	El PP ha logrado que Vox no tenga ni un cargo en ninguna comisión del Congreso. Para ello cedido cargos a socialistas comunistas separatistas y golpistas. Ha sido el más obediente peón frente popular. avisó: Votar es votar la política de PSOE o Ps. miente.	No	[]	[]	very_positive	41-50	0	0	0.0	0
1180907122458005510	.@<USER> responde esta noche (21.30h) en directo a las preguntas de @<USER> y un grupo ciudadanos toda España la doble entrevista	No	[]	['_anapastor_', 'ObjetivoLaSexta']	negative	31-40	0	0	0.0	0
1217725033851899904	@<USER> "Ayer en la Junta de Portavoces pedimos reordenación los Plenos semana con el objeto que no se coarte control parlamentario" Los grupos oposición deben responder a las medidas anuncie Gobierno.	No	[]	['BalEdmundo', 'ondamadrid']	very_negative	41-50	0	0	0.0	0
1218133598404071424	Gil Lázaro en @<USER> "Iglesias tildaba a Dolores Delgado de todo hasta el punto que fue reprobada 3 veces Parlamento con la participación activa Podemos". Hilo sus intervenciones	Yes	[]	['Lanoche_24h']	negative	31-40	1	0	0.0	0
1150047730007453698	"La Universidad se ha encarecido un 30% . mientras los salarios han subido 2 5%". Estos datos no pueden dejar a nadie indiferente. No es tiempo de excusas ni vetos urge que nos pongamos trabajar para acabar con injusticias como esta	Yes	[]	[]	very_negative	41-50	1	0	0.0	0
1173852779930161152	Este próximo domingo estrenamos temporada @<USER> con un reportaje de alto voltaje: La batalla por el BBVA: Asalto al poder. Una historia intrigas y traiciones que os dejará pegados sofá #360BBVA este a las 22.15h en ETB2	No	['360BBVA']	['360Grados_ETB', 'euskaltelebista', 'Baleuko']	negative	41-50	0	1	0.0	2
1192563719169024000	¿Montero acaba de decir que apoya la propuesta Unidas Podemos hacer devolver a banca los 60.000 millones nos deben? Pedro Sánchez ahora mismo #UltimaOportunidadL6	No	['UltimaOportunidadL6']	[]	negative	21-30	0	1	0.0	4
1171423985008930817	Declaraciones de @<USER> a la salida Junta Portavoces del . Denuncia el secuestro Cámara por Gobierno Sánchez y bloqueo las iniciativas parlamentarias formaciones como VOX PP o Ciudadanos. (1 2)	No	[]	['Macarena_Olona', 'Congreso_Es.']	negative	41-50	0	0	0.0	3
1228987243412566017	Este fin de semana hemos celebrado en Madrid la 'Jornada Activistas IU Defensa del Sistema Público Pensiones'. Muy buen debate y conclusiones. @<USER>	No	[]	['IuPensiones']	negative	21-30	0	0	0.0	4
1221863384616001536	Hoy hace 75 años el Ejército Rojo escribió la Historia con mayúsculas: las tropas sovieticas expulsaron a los nazis de Auswichtz y lo liberaron. Ayudaron construir un mundo mejor. Nunca se han agradecido suficiente. Siempre antifascistas!	Yes	[]	[]	negative	31-40	1	0	0.0	2
1220454214280925184	Gracias al Plan de Choque del gobierno andaluz contra las listas espera en dependencia: Bajan un 80% solicitudes sin registrar Más 26.000 andaluces beneficiados En 2020 la inversión Dependencia sube a 1.300M Enhorabuena @<USER>	Yes	[]	['Cs_Andalucia👏🏻https://t.co/zpSXSlAvCs']	very_negative	31-40	1	0	0.0	3
1254712289934049281	Actualización de datos sobre #COVID19 en España desde el primer caso inicial: Más información.	No	['COVID19']	[]	negative	11-20	0	1	0.0	1
1226945501251108864	El Parlamento Europeo debatirá el #Delcygate gracias a @<USER> y al apoyo mayoritario de la Eurocámara. PSOE lo ha intentado impedir. DELATADOR. Gran TRABAJO	No	['Delcygate']	['Cs_Europa', 'jordi_canyas👏💪']	positive	21-30	0	1	0.0	3
1217522444724031490	Cuando se fundó @<USER> en 1980 organizaba 15 eventos al año 40 años después es un referente mundial de atracción congresos que genera 150M anuales Gracias a quienes iniciasteis el camino y gracias también lo continuáis día	Yes	[]	['feriademadrid']	negative	41-50	1	0	0.0	2
1189071105010667521	?Hoy nos visita el líder de @<USER> . Sigue?EN DIRECTO la entrevista a partir las 9:15 en #Eslamañana ?	No	['Eslamañana']	['vox_es,', 'Santi_ABASCAL.']	negative	21-30	0	1	0.0	0
1226820043998203904	Hemos vuelto a registrar nuestra Ley de Muerte Digna una propuesta basada en la humanidad y empatía. Reconocer el derecho morir sin dolor Paliar sufrimiento al final vida Equiparar los cuidados toda España ¡Lo explica @<USER> !	No	[]	['BalEdmundo', 'CsCongreso!']	very_negative	41-50	0	0	0.0	2
1218795302423027712	Muy buenos días y #FelizDomingo. Os dejamos nuestra agenda para hoy	No	['FelizDomingo.']	[]	negative	11-20	0	1	0.0	0
1220447224263475205	Hace unos años un amigo granadino soñó que este proyecto era posible. Hoy hemos presentado la Tarjeta Cultural Turistica de Andalucia. Gracias @<USER>	No	[]	['joseafunes_', 'Cs_Andalucia']	negative	21-30	0	0	0.0	3
1257679104503173121	@<USER> a Sánchez: "Mantener el estado de alarma en marzo era necesario para proteger los españoles. Mantenerlo hasta junio solo le protege usted". #SesiónDeControl	No	['SesiónDeControl']	['javiermaroto']	positive	21-30	0	1	0.0	0
1218875151296712704	@<USER> "Pedro Sánchez prefiere dividir a los españoles por la historia las creencias moral o sus sentimientos con tal de no asumir su incompetencia para gestionar problemas reales gente". #GobiernosPorLaLibertad	No	['GobiernosPorLaLibertad']	['pablocasado_']	neutral	31-40	0	1	0.0	0
1263805802822983680	Disminuye la tasa de crecimiento del #COVID19 en provincia #LeonEsp hasta el 0 28%. Ya tenemos 1670 recuperados León . Venceremos. #EsteVirusLosParamosUnidos	Yes	['COVID19', 'LeonEsp', 'EsteVirusLosParamosUnidos']	[]	negative	21-30	1	3	0.0	3
1286619706540142592	El acuerdo obtenido el pasado 21 de julio con un gran paquete financiero más 1 82 billones euros para período 2021-2027 que Europa y España ganan tiene justificado nombre ACUERDO HISTRICO. #EnMarchaTodosUnidos	Yes	['EnMarchaTodosUnidos']	[]	negative	41-50	1	1	0.0	1
1191812188585037826	Más de 4.000 personas han abarrotado el acto @<USER> en Dos Hermanas (Sevilla) El partido Santiago Abascal pone la directa rumbo al éxito las elecciones del 10-N. VOX conquista cuna socialismo andaluz.	No	[]	['vox_es']	negative	31-40	0	0	0.0	0
1225712070840242176	Deustobarómetro: el 75% cree que en @<USER> hay #corrupción Modus operandi: 1Empresa de un miembro del PNV emplea a miembros y trabaja para administraciones 2La administración pide informe legalidad 3El informe: todo OK	Yes	['corrupción']	['Gob_eus']	positive	41-50	1	1	0.0	0
1227962594419445760	Aprobada la tramitación de una Ley contra el 'enchufismo' en administración pública Comunidad Madrid impulsada por @<USER> . ¡Enhorabuena! #StopEnchufados	Yes	['StopEnchufados']	['Cs_Madrid.']	negative	21-30	1	1	0.0	0
1218172152039346176	La tierra pertenece al viento y nuestros hijos a Sánchez.	No	[]	[]	negative	11-20	0	0	0.0	1
1281185605276315648	Hoy hemos visitado la reciente Fábrica de Mascarillas que se ha puesto en marcha por PIMEDICAL Don Benito. 20 millones mascarillas quirúrgicas al mes. 40 puestos trabajo. Deslocalización cadena valor .	No	[]	[]	positive	31-40	0	0	0.0	0
1220358870767370246	Mañana mismo tendremos una reunión de urgencia para activar desde el Gobierno España y en coordinación con las CC.AA. ayuntamientos afectados todos los mecanismos responder a daños ocasionados por la #BorrascaGloria que vecinos necesitan.	No	['BorrascaGloria']	[]	negative	41-50	0	1	0.0	0
1224605318962974723	El Gobierno Vasco corre como pollo sin cabeza. Hay que quitar el freno de mano y pensar en la Euskadi del siglo XXI	No	[]	[]	very_negative	21-30	0	0	0.0	4
1218127234889920512	Queremos ver en los presupuestos una voluntad real de cambio y línea avance acompañada medidas sociales para revertir recortes restituir libertades derechos que mejoren las condiciones vida la gente. Entrevista al diputado @<USER>	No	[]	['OskarMatute', 'Boulevardeitb👇']	negative	41-50	0	0	0.0	0
1298682879594110979	Los datos de #exportaciones del sector #agroalimentario español son bastante positivos con un saldo a favor más 15.732M (18 2%). Como ministro @<USER> me congratulo porque pesar las dificultades demuestran nuestra gran capacidad abastecimiento.	Yes	['exportaciones', 'agroalimentario']	['mapagob']	positive	31-40	1	2	0.0	1
1284596024795955200	Hace apenas mes y medio dijo NO... Desleal contrario enfrentado a todo lo que proponga haga o diga el Gobierno... Un claro ejemplo de como no debería actuar un líder la oposición en tiempos pandemia Casado asegura Gobierno debe...	No	[]	[]	very_negative	41-50	0	0	0.0	3
1288392819703513088	En Septiembre @<USER> presentaremos la moción de censura a Sánchez. Así lo ha anunciado España necesita que acabe este Gobierno nos llevado más muertes y ruina.	No	[]	['vox_es', 'VOX_Congreso', 'Santi_ABASCAL']	very_positive	31-40	0	0	0.0	4
1218339738018631683	Como si lo llamáis José Luis. Aunque os ponga nerviosos los padres de Murcia podrán proteger a sus hijos chaladuras como las vuestros colaboradores	No	[]	[]	positive	21-30	0	0	0.0	2
1228590942841704448	España es el país del mundo con más Reservas de la Biosfera en su territorio Nuestro ha renovado acuerdo UNESCO para continuar albergando Centro Internacional Mediterráneas	Yes	[]	[]	positive	41-50	1	0	0.0	4
1226625262944649216	Conocí a Gistau hace 18 años. Lo admiraba desde que empecé leerlo. Y luego le tomé aprecio por su generosidad ingenio sentido del humor y la distancia inteligente con miraba todo. Siempre envidié talento. Qué tristeza...	No	[]	[]	positive	41-50	0	0	0.0	3
