	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	hashtags_frequency	hashtags_sentiment	hashtags_topics
15393	<s>كما ستفهم ، نحمل.</s>	No	4		[]	0-10	0	0.0	4
8302	<s>دروس من توماس لا كوادرا سالسيدو في @<USER> يحدث خطأ ما إذا كانت سلطات الدولة تحكمها هيئة تستخرج شرعيتها مجموعة اجتماعية أخرى غير الشعب ذي السيادة تنبع كلها (المادة 2 الدستور)</s>	No	47		['@el_pais']	41-50	0	0.0	1
18703	<s>حسنا ، مهما كان ، لا يهمهم.</s>	No	9		[]	0-10	0	0.0	4
5307	<s>وزير المالية الذي في عرض PGE 2022 اليوم @<USER> يحتقر ويتجاهل جميع التقارير الفنية يتحدث نظام المعاشات التقاعدية في خطر.#PGE2022 #PGEdelaruina</s>	No	37	#PGEdelaruina	['@Congreso_Es']	31-40	2	0.0	0
16220	<s>إذا اتصل بك بنبرة دراماتيكية إلى حد ما ، فهو يقول إنه إذا كان لدينا الكثير من الاتصالات ، فقد يكون الآن آخر عيد ميلاد مع أجدادنا.</s>	No	23		[]	21-30	0	0.0	4
6237	<s>شكرا لك على الاجتماع الثري مع منسقي وحدات التعاون في الهواء الطلق @<USER> التي قمنا بتوزيعها في جميع أنحاء ألما موتور ، ومن الضروري الحضور إلى الأرض كما هو الحال للاستماع من الجانب الآخر #ESCooperacion</s>	No	46	#ESCooperacion	['@AECID_es', '@CooperacionESP']	41-50	1	0.0	1
9876	<s>سانشيز يفعل كل ما في وسعه لرفع أسعار Sablazo من 15 سنتا للتر الواحد لنقل الديزل #HayAlternativa إلى (dis) أطلال الحكومة الإسبانية #CreemosProsperidad</s>	No	34	#HayAlternativa #CreemosProsperidad	[]	31-40	2	0.0	0
750	<s>لا الديماغوجية.</s><s>قد يكون هناك سجناء من الدرجة الأولى والثانية.</s><s>لقد ارتكبتم جرائم خطيرة جدا، مثل جميع الجرائم الأخرى، وارتكبتم جرائم دون استخدام المؤسسات كأداة أو طلب امتيازات #Igualdad</s>	No	37	#Igualdad	[]	31-40	1	0.0	1
17878	<s>لا أعتقد أن الناس يشاهدونها ، أنا متأكد من أنهم سيحبونها بشكل أفضل ، لقد عقد زملائي مؤتمرا صحفيا اليوم ، وزارات التعليم والصحة والعمل.</s>	No	32		[]	31-40	0	0.0	4
12388	<s>عندما تلمس هذا الرجل ، استدعيها.</s>	No	6		[]	0-10	0	0.0	4
6017	<s>@<USER> يوافق مع ومن أجل: #Revalorizar المعاشات ضمان #Sostenibilidad النظام</s>	No	17	#Sostenibilidad	['@UGT_Comunica', '@CCOO']	11-20	2	0.0	0
14403	<s>حسنا، لقد قلت ذلك، أنا عضو في الحكومة وأعتقد أن من واجبي أن أشير إلى كلمات نائب الرئيس، الوزير الأول، العدل، كي لا أقول أكثر من ذلك بكثير.</s>	No	34		[]	31-40	0	0.0	4
12078	<s>وإذا اتفقنا على هذا ، فسيقول لك غدا: سأفعل ما تطلبه أوروبا والدستور: اثني عشر عضوا يتم انتخابهم مباشرة من قبل القضاة ، وثمانية للبرلمان المثالي.</s>	Yes	42		[]	41-50	0	0.0	4
6503	"<s>@<USER> الاستئناف أمام المحكمة الدستورية ضد ""قانون هيرودس"": ""إنه قانون مناهض للأسرة يعزز الهندسة الاجتماعية اليسارية"" - #SoloQuedaVox</s>"	No	23	#SoloQuedaVox	[]	21-30	1	0.0	1
15663	<s>توقعات التصفية التي ستصل إلى 9000 76 مليون أكثر تعرف موارد نظام التمويل لها ساقان.</s>	Yes	23		[]	21-30	0	0.0	0
17464	<s>هل أنت راض عن الإدارة في الوزارة؟</s>	No	8		[]	0-10	0	0.0	1
16767	<s>وهذه هي الطريقة التي تعيش بها حكومة إسبانيا وتشعر بها.</s>	No	13		[]	11-20	0	0.0	4
15638	<s>كيف يمكنك عكس هذا؟</s>	No	4		[]	0-10	0	0.0	4
15812	<s>في 1 فبراير ، لا تزال الشركات التي هي في وضع فني لا تعرف بشكل قاطع ما هي الشروط لأنه تمت الموافقة عليها يوم الثلاثاء في فبراير.</s>	No	31		[]	31-40	0	0.0	0
7407	<s>إنه لأمر مخز أن نسمع فيليبي غونزاليس يوجه الاتهام بلا مبرر ضد @<USER> ويبرئ بغطرسة نظام 78.</s><s>في كل مرة يتم إعطاؤه ميكروفونا ، تزداد صورة PSOE سوءا.</s>	No	34		['@PabloIglesias']	31-40	0	0.0	0
15540	<s>أفهم أننا نشعر أنها الشبكة الرئيسية في الحكومة المسؤولة ، من بين أمور أخرى لأننا أصحاب تلك المدرسة العامة.</s>	No	26		[]	21-30	0	0.0	4
17818	<s>سنواصل ، وبالتالي ما نريده في الالتزام الذي تعهد به أولئك منا الذين شاركوا في قمة G-20 في روما مع وزراء الصحة ، هو تطعيم 40 في المائة من البشرية قبل نهاية هذا العام.</s>	No	45		[]	41-50	0	0.0	1
9658	<s>قانون الإسكان الذي حصلنا عليه من الحكومة المركزية قد خدمه سكان أستوريس.</s><s>السكن اللائق ، وعدم الافتقار إلى ضمانات السكن ، وتنظيم الإيجارات وزيادة التنقل.</s><s>نحن نفتقر إلى الحقوق وليس إلى الفوائد.</s>	No	41		[]	41-50	0	0.0	0
16320	<s>أنا فقط لا أعرف ما إذا كنت قد قرأت أي شيء بعد كارثة مدريد لأن ما نراه هو في مورسيا نعم.</s>	No	23		[]	21-30	0	0.0	4
7838	<s>لم يقال الكثير عن هذا الأسبوع: الأسلحة والذخيرة التي تم العثور عليها في «زولو» الموجودة في أتون والتي يمكن أن تكون تابعة ل ETA</s>	Yes	28		[]	21-30	0	0.0	4
16497	<s>وإذا قال ، بعد ساعة من وضع سيمانكاس الأمين العام للمجموعة الاشتراكية في Pusiere ، إن الحزب لم يرتكب مخالفات قانونية ، فقد بدأ بالفعل ، كما قلنا ، في الندرة ، ولكن لتحريك الأجواء.</s>	No	42		[]	41-50	0	0.0	4
6207	"<s>لا يطاق.</s><s>إسبانيا بلد متنوع وتعددي ، ولا مكان لرهاب المثلية في شوارعنا.</s><s>النازيون الجدد يتظاهرون في حي تشويكا مدريد وهم يهتفون ""أيها الشاذون في أحيائنا"" #Chueca</s>"	No	37	#Chueca	[]	31-40	1	0.0	1
14159	<s>يسترجع جميع المعلمات.</s>	No	4		[]	0-10	0	0.0	3
9985	<s>أن ما يحتاجه هو ، دعونا نتحدث معه أيضا عن الصحة والتعليم والعمل والفرص.</s>	No	18		[]	11-20	0	0.0	4
2316	<s>في عام 2019 ، استقبلت إسبانيا 83.7 مليون سائح دولي (1.1٪ أكثر من عام 2018) ونما الإنفاق بنسبة 2.8٪ إلى 92،278 مليون ، وفقا لبيانات من FRONTUR EGATUR التابعة ل INE في نهاية العام.</s><s>صحفي.</s>	Yes	43		[]	41-50	0	0.0	0
19567	<s>لذلك فهو ليس شيئا فكرت فيه.</s>	No	9		[]	0-10	0	0.0	4
4291	<s>غدا ، الأحد ، من الساعة 9:30 مساء ، المقابلة الأولى @<USER> كوزير لشؤون المستهلك في .</s><s>ستتمكن من متابعتها مباشرة #FelizSábado</s>	No	27	#FelizSábado	['@agarzon', '@ObjetivoLaSexta.']	21-30	1	0.0	0
11049	<s>إذا كنت قد لمست شيئا جيدا ، فيمكنك تجنب الانحرافات في السلامة على الطرق ، أو خارج الهواتف المحمولة ، أو أي ظرف يمكن أن يقودنا أو يحددنا بوضوح لفقدان التركيز للحظة والنتيجة خطيرة للغاية.</s>	No	40		[]	31-40	0	0.0	4
18570	<s>كنت أقول هنا هذه الأيام أننا سمعنا عن عبارة يكررها أيضا العديد من السياسيين وهي في أفكارنا.</s>	No	23		[]	21-30	0	0.0	4
18079	<s>هذه تحولات هيكلية يمكن أن تحسن النمو في المستقبل ، وكذلك وضع بلدنا ، الصلابة من وجهة نظر اجتماعية.</s>	No	31		[]	31-40	0	0.0	4
7162	<s>لقد مرت 34 عاما منذ أن تزوجنا اليوم.</s><s>في هذه كان لدينا ثلاثة أطفال رائعين ونتوقع بالفعل حفيدين.</s><s>هنا للآخرين معا @<USER></s>	No	31		[]	31-40	0	0.0	3
5142	<s>التغيير السياسي يتقدم.</s><s>وفقا لاستطلاع سيجما دوس لموندو ، سيفوز حزب الشعب في الانتخابات العامة اليوم ب 131 مقعدا ، بينما ينخفض PSOE إلى أقل من 100.</s><s>المزيد والمزيد من الإسبان يثقون @<USER> .</s><s>هناك بديل لسوء حكم سانشيز.</s>	Yes	47		['@pablocasado_.']	41-50	0	0.0	0
3152	<s>هل تعتقد أنه من الطبيعي ألا يحصد المزارعون الفاكهة أو الخضار أو الزيتون لأن الأمر يستحق ذلك؟</s><s>و 1000 مستلم يحتفظون بنسبة 40٪ من أموال CAP؟</s><s>اعتبارا من اليوم ، أنا عضو في لجنة الزراعة في @<USER></s>	Yes	51		['@Europarl_ES']	51-60	0	0.0	3
1782	<s>مقترحات من أجل: ضمان استخدام اللغة الإسبانية.</s><s>أن تدافع الحكومة عن سيادتنا البحرية.</s><s>عدم التصديق على اتفاقية ميركوسور التي تهدد مزارعينا ...</s><s>وأكثر من ذلك بكثير! @<USER> التعليق على أسبوع العمل #Los52deVOX</s>	No	43	#Los52deVOX	['@TeresaGdVinuesa']	41-50	1	0.0	1
13052	<s>P. ثم حركة اللوم التي تطير دائما أيضا.</s>	No	10		[]	0-10	0	0.0	4
12409	<s>حتى أنه قال إن مستشاره سيزرعه</s>	No	8		[]	0-10	0	0.0	4
1240	<s>نحن نعرف بالفعل لماذا وافقت PSN على تقريب سجناء ETA من بعضهم البعض.</s><s>بيلدو يوافق على الميزانية بعد مفاوضات قالوا إنها لن تحدث.</s><s>كذب تشيفيت والآن يرى.</s><s>سنكون في الطليعة في شجب تنازلات ورثة باتاسونا.</s>	Yes	44		[]	41-50	0	0.0	0
8550	<s>يسلط Ciudadanos الضوء على أن أكثر من 41,500 من سكان ملقة سيكونون قادرين على الاستفادة من المساعدات الجديدة ل ERTE la Junta</s>	No	20		[]	11-20	0	0.0	0
6064	<s>عندما يوجه مارشينا الاتهام إلى بيدرو سانشيز ويدينه، فهل يدركون خطر قضاة الحكومة (اليمينيين)؟</s>	No	23		[]	21-30	0	0.0	0
4374	<s>LEAR (اختفى) هو عمل شجاع ومؤثر لا ينبغي لأحد أن يفوته.</s><s>بفضل The Imaginary Numbers ، بيلا باتالا لعلاج موضوع مثل مرض الزهايمر بالكثير من التعاطف والرعاية.</s><s>وقبل كل شيء @<USER> دعوتي</s>	No	45		['@nachoaldeguer']	41-50	0	0.0	3
1414	<s>أخبار رائعة.</s><s>تحتل مدريد المرتبة الأولى في أوروبا في متوسط الإنفاق اليومي من قبل السياح.</s><s>لدينا مدينة اكتشاف رائعة لمزيد والمزيد من المسافرين.</s><s>ما زلنا ملتزمين بالسياحة المستدامة والجودة.</s><s>عبر @<USER></s>	Yes	39		['@ABC_Madrid']	31-40	0	0.0	0
5133	<s>VOX تستنكر مشروع قانون حماية وحقوق: يؤدي إلى تدمير الشركات والوظائف في القطاع</s>	No	24		[]	21-30	0	0.0	0
13605	<s>لكن هناك شيء واحد يشجعني كثيرا وهو الناس، خاصة في الشارع.</s>	No	20		[]	11-20	0	0.0	4
7031	<s>يحذر @<USER> من أن آثار تغير المناخ ستستمر لآلاف السنين</s>	Yes	12		['@IPCC_CH']	11-20	0	0.0	1
15934	<s>حسنا ، أنت تعلم أنه في المجلس المشترك بين الأقاليم ، بمجرد رفع حالة الإنذار ، سيتم تحديد سلسلة من التوصيات.</s>	No	23		[]	21-30	0	0.0	4
13800	<s>وأود أيضا أن أشكر مؤسسة سيزار مانريكي على عملها بشكل عام، بيلار، كما كان الرئيس، نجيل فيكتور، لأن مثل هذه المساحات ضرورية وخاصة اليوم أكثر من ذلك بكثير.</s>	No	33		[]	31-40	0	0.0	1
824	<s>هذا العام كان لدينا ثلاثة سجلات تاريخية لهطول الأمطار اليومية في أشهر مختلفة ، تليها فترات ما يقرب من 4 دون قطرة من المطر ، وفقا ل AEMET.</s><s>نحن نواجه #EmergenciaClimática #DANA مجرد حلقة أخرى.</s>	Yes	39	#EmergenciaClimática⚠️🌍 #DANA🌊	[]	31-40	2	0.0	3
16546	<s>أعتقد أننا أظهرنا أنه خلال الوباء من خلال التدابير التي حمت العمالة ودخل الأسرة ، قمنا بأشياء مختلفة.</s>	No	25		[]	21-30	0	0.0	0
3621	<s>سيكون سانشيز مرتاحا في منصبه، لكن السياسة الاقتصادية تترك رصيدا من 54000 عاطل عن العمل، في الشهر الماضي فقد الضمان الاجتماعي 200000 شركة تابعة، وهي أسوأ الأرقام منذ عام 2010.</s><s>يستمر القصور الذاتي لفترة طويلة: إذا لم يتم إجراء الإصلاحات ، فإن المستثمرين يمنحون الثقة.</s>	Yes	48		[]	41-50	0	0.0	0
10380	<s>أتساءل عما إذا كانت السياحة متوافقة مع هذا الوضع ، دعنا نقول ، من المؤقت والرحلات الجوية والآن أيضا إلغاء العديد من الرحلات البحرية التي تثير قلق سكان الجزر بصراحة.</s>	No	34		[]	31-40	0	0.0	4
3138	<s>إنهم يؤذون إسبانيا بأموال من الإسبان من مؤسسة إسبانية يسيطر عليها مدبرو الانقلاب.</s><s>يجب قمع الحكم الذاتي بشكل عاجل في كاتالونيا حتى يتم استعادة سيادة القانون وولاء الموظفين العموميين.</s>	No	38		[]	31-40	0	0.0	0
11263	<s>وكما أشرتم بحق في السنوات الأخيرة من أيدي النزعة الانفصالية.</s>	No	13		[]	11-20	0	0.0	4
10189	<s>هناك فوضى مثيرة للإعجاب والانطباع الذي يحصل عليه المرء هو ، كما يقول أصدقاؤنا القانونيون مرات عديدة هنا ، لا يمكننا إلا أن نثق في العدالة ، إنه أمر غير واضح للغاية.</s>	No	35		[]	31-40	0	0.0	4
4261	"<s>منظمة العفو الدولية تدعو إلى الإفراج الفوري عن ""الأردنيين""</s>"	Yes	10		[]	0-10	0	0.0	1
9861	<s>ضرب أمس من قبل @<USER> en .</s><s>مراجعة سانشيز والحكومة دقيقة للغاية.</s><s>زعيم وشوهد الليل من قبل 3,588,000 الناس الجمهور موسم MXIMA مع قمم 6,960,000 شخص.</s><s>مبروك!</s>	Yes	35		['@IdiazAyuso', '@El_Hormiguero.']	31-40	0	0.0	0
5189	<s>نحن حفيدات السحرة الذين لا يمكنك حرقهم أبدا.</s>	No	10		[]	0-10	0	0.0	4
16825	<s>مشاكل ليون ليست مشاكل في قشتالة ، لكن هذا يسير بسرعة.</s>	No	15		[]	11-20	0	0.0	4
2161	<s>اليوم هو يوم مهم جدا للأسواق المالية وبنوك منطقة اليورو والاقتصاد ودول الاتحاد الأوروبي.</s><s>كل من يتطلع إلى #BCE ينتظر #Draghi #bolsas شقة #oro 1,511 $oz #euro يورو أو 1 دولار أمريكي 10 ?السعر #bonos الارتفاع</s>	No	48	#BCE #Draghi #bonos	[]	41-50	6	0.0	0
16574	<s>لقد اعتدنا منذ أربعين عاما على رؤية إسبانيا ممزقة ، وفهم سياسة واحتياجات الشعب الإسباني ، اعتمادا على المنطقة التي نعيش فيها.</s>	No	31		[]	31-40	0	0.0	0
9642	<s>الوطن الحقيقي.</s><s>من الزي الرسمي للتضامن ، الذي يحترم حقوق الإنسان ، وقبل كل شيء ، مخلصا للقسم الذي أدوه مخلصا للديمقراطية ، تمثله إسبانيا.</s><s>م شكرا لك.</s><s>لم نعتقد أبدا أن الكثير من الأرواح ستعتمد علينا @<USER></s>	No	41		['@el_pais']	41-50	0	0.0	1
17191	<s>وهناك الكثير من العمل الذي يتعين القيام به على أساس جدارة موظفي الخدمة المدنية.</s>	No	9		[]	0-10	0	0.0	3
9966	<s>هناك حالة شاذة.</s>	No	3		[]	0-10	0	0.0	4
11930	<s>صباح الخير.</s>	No	3		[]	0-10	0	0.0	4
3473	<s>طلبنا أجرا إضافيا للعاملين الصحيين ورفضوا ذلك. @<USER</s><s>> en</s>	Yes	14		['@anapastorjulian', '@MasDeUno']	11-20	0	0.0	0
18842	<s>لقد عدنا إلى الهواء.</s>	No	4		[]	0-10	0	0.0	0
72	"<s>اليوم سجلنا في @<USER> قانون الموت الكريم.</s><s>#GobiernoARV ""إنها خطوة تسبق القتل الرحيم وتضمن حرية المريض في اتخاذ القرار من خلال إبلاغه بضمانات كاملة"" ،</s>"	No	39	#GobiernoARV	['@Congreso', '@BalEdmundo']	31-40	1	0.0	3
11818	<s>صباح الخير.</s>	No	2		[]	0-10	0	0.0	4
12566	<s>هنا الناس الطيبون ، الوطنيون ، هناك أيضا أربعة موظفين عموميين وخلفهم الرعاع الشموليون ، أبناء بابلو إغليسياس بيراس.</s>	No	25		[]	21-30	0	0.0	4
19087	<s>وهذا يعني أنني لم آت لأمسك بالسلطة من أجلها ، ولكن للقيام بالأشياء بشكل صحيح.</s>	No	19		[]	11-20	0	0.0	4
10735	<s>ونحن أيضا حكومة لهم ، المسيح الدجال.</s>	No	9		[]	0-10	0	0.0	4
13066	<s>أوقف هذا.</s>	No	2		[]	0-10	0	0.0	4
19517	<s>إذا كانوا لن يتفاوضوا بجدية على ميزانيات تلك المناطق.</s>	No	13		[]	11-20	0	0.0	2
8470	<s>ABC يقول إمبراطورية ورأسي</s>	No	13		[]	11-20	0	0.0	1
11463	<s>أقول لكم إن المرسوم بقانون ، وجميع القواعد التي وافقنا عليها ، لها صلابة قانونية لا تشوبها شائبة.</s>	No	18		[]	11-20	0	0.0	3
13647	<s>سأفعل ذلك لأنه تلفزيون عام ، لكنك ستفهم بشكل هائل ما يدور حوله هذا الانضباط.</s>	No	20		[]	11-20	0	0.0	4
9981	<s>لا يمكن للسيد إغليسياس الاعتماد على التصويت لصالحه، بالطبع، لكنه لا يستطيع أيضا الامتناع عن التصويت.</s>	No	23		[]	21-30	0	0.0	3
10845	<s>وبطبيعة الحال، نحن قلقون أيضا بشأن حماية البيئة.</s>	No	11		[]	11-20	0	0.0	1
13219	<s>وبالتالي فإن الكثير من عناصر التحكم تعني وقت الانتظار.</s>	No	10		[]	0-10	0	0.0	4
11692	<s>يفسر وجود كالفينيو بهذه الحرب، لأنني أعتقد أنه في الآونة الأخيرة اكتسب إيحاءات شخصية للغاية، أيضا بسبب مخاوف أو طموحات دونا يولاندا دياز، مشاريعها السياسية، لمعرفة من يضع الميدالية، نائبان للرئيس، يظهر كفائز، الفائز، القتال.</s>	No	64		[]	61-70	0	0.0	4
12224	<s>ألبرتو هو مرجع في الإدارة والبرنامج الانتخابي الذي يترشح به في الانتخابات هو مرة أخرى مثال على كونه قريبا من المخاوف الحقيقية لمواطنيه.</s>	No	33		[]	31-40	0	0.0	3
5212	<s>شرف لتمثيل @<USER> في حفل الافتتاح الكبير للكونغرس الكونفدرالي الثاني عشر ل .</s><s>كما قلت، نحن بحاجة إلى وضع حد لأوجه عدم المساواة التي هي الأكثر انحلالا للديمقراطية.</s><s>وسنكون جنبا إلى جنب في تلك المعركة.</s><s>عمل جيد ، كونغرس جيد!</s>	No	44		['@elpce', '@ccoo.', '@UnaiSordo,']	41-50	0	0.0	1
10705	<s>أو حزب مثل Ciudadanos ، الذي حكم معه بالفعل ويعرف أننا نحكم جيدا ، كما تعلمون ، لدينا كوادر جيدة ، وأشخاص مستعدون للغاية ، ولديه ميزة كبيرة علينا ، وهو يختلف عن الأحزاب الأخرى في نظام الحزبين ، ولا يعيد التموضع ، لذلك ، كان لدينا قيادة جيدة.</s>	No	63		[]	61-70	0	0.0	4
13362	<s>هذه المناقصة التي تبلغ قيمتها 250 مليون يورو هي الأهم التي تم إطلاقها على الإطلاق في بلدنا في مجال الاتصال هذا وهي أول مشروع كبير يتعلق بتنفيذ خطط التعافي الرقمي.</s>	Yes	47		[]	41-50	0	0.0	0
13284	<s>لا الدوالي ل</s>	No	4		[]	0-10	0	0.0	0
14179	<s>على سبيل المثال ، في خطة إسكان الشباب ، يمكن إعطاء الأولوية للنساء حتى سن 35 عاما.</s>	Yes	18		[]	11-20	0	0.0	1
8460	<s>قتل أكثر من 220 من دعاة حماية البيئة في عام 2020 مع كولومبيا والمكسيك في المقدمة.</s><s>#HéroesDelPlaneta</s>	Yes	17	#HéroesDelPlaneta	[]	11-20	1	0.0	0
11636	<s>لقد حان الوقت للنظر في هذا الوباء.</s>	No	5		[]	0-10	0	0.0	4
17959	<s>سوف يستقيل النائب الوطني من عمله ويذهب للدفاع عن أرض كاتالونيا ، والبقاء هناك ، والقتال كما نقاتل منذ ست سنوات لأنه يدافع عن الحق في أن يكون إسبانيا ، وأن يكون قادرا على التصرف بحرية سياسية.</s>	No	57		[]	51-60	0	0.0	1
3491	<s>في مواجهة الصمت المدوي لرفاق الحزب @<USER> سأقول للسيد بو إن من يفوز يمكن أن يترشح هنا: سواء كانت مرسية أو الأندلس أو أي ركن من أركان إسبانيا.</s><s>لدي 50٪ من ألقابي الكاتالونية ، وآمل أن تسامحني.</s><s>أصوات تفوق جدا.</s>	No	49		['@cayetanaAT']	41-50	0	0.0	1
15024	<s>بالأمس تم الإعلان عن تدابير جديدة من قبل مجتمع بلنسية والعديد من المجتمعات المستقلة الأخرى في هذا الصدد.</s>	No	21		[]	21-30	0	0.0	0
9190	<s>البكاء من أجل الأمازون المترنحة</s>	No	8		[]	0-10	0	0.0	3
2660	"<s>@<USER> ""سنقوم بتطبيق الموارد الأوروبية لزيادة المساواة في إسبانيا أينما يعيش المواطنون"" #ActualidadCs نحن فخورون بتحقيق ميثاق الدولة #ContraLaDespoblación</s>"	No	31	#ActualidadCs #ContraLaDespoblación	['@GuillermoDiazCs']	31-40	2	0.0	1
19420	<s>لذلك دع قائمة الانتظار لا تزيد عن عشرة أيام.</s>	No	13		[]	11-20	0	0.0	4
5259	<s>@<USER> يطالب ميريتكسيل باتيت بتقديم إشعارها بالمراوغة إذا عفت عن ألبرتو رودريغيز.</s><s>#SoloQuedaVox</s>	No	19	#SoloQuedaVox	[]	11-20	1	0.0	1
17428	<s>لا يمكننا الاستمرار هكذا.</s>	No	4		[]	0-10	0	0.0	3
13358	<s>ثم تنظر إلى هيكل الرواتب في إسبانيا وترى مقدار دخل الراتب هناك حوالي 6000 يورو.</s>	Yes	20		[]	11-20	0	0.0	4
3357	<s>من غير اللائق كيف تستمر حكومة تورا في التستر على عار أوريول بوجول الفاسد.</s><s>السيدة كابيلا ، توقف عن الكذب: لقد وضعوا بوجول في الشارع ضد القانون والقاضي الذاتي لأنه ابن رئيس عصابة 3٪</s>	No	53		[]	51-60	0	0.0	0
3835	<s>إن إصلاح حزب الشعب العمالي يفكك النسيج الصناعي لكل بلد.</s><s>من @<USER> سنضع جميع الأدوات في متناول أيدينا حتى لا تحدث حالات مثل مصنع #Schindler في سرقسطة.</s>	No	43	#Schindler	['@iunida']	41-50	1	0.0	1
9555	<s>تناقضات اليسار أيضا في البرتغال: يروي ميغيل مورغادو الانتقادات البرتغالية القاسية لباولو رانجيل، عضو البرلمان الأوروبي والمرشح الرئيسي لحزب الأمن العام عندما أعلن عن مثليته الجنسية</s>	No	35		[]	31-40	0	0.0	1
14354	<s>لا أعرف إلى أي مدى كان من الممكن تجنب اقتراح اللوم هذا في مورسيا ، لكن لم يكن هناك خيار آخر سوى الانتظار ، مع العلم أن ذلك سيعني.</s>	No	28		[]	21-30	0	0.0	4
10733	<s>حملة صليبية سريعة.</s>	No	2		[]	0-10	0	0.0	4
17806	<s>لكن في إسبانيا كنا الأسوأ في إدارة هذه الموجة أيضا.</s>	Yes	18		[]	11-20	0	0.0	3
16936	<s>لقد عوملنا بطريقة عادلة للغاية عندما قالوا إننا المجتمع الذي كان معديا هنا ، ولا نأتي من مدريد ، وما إلى ذلك.</s>	No	23		[]	21-30	0	0.0	4
12293	<s>حسنا، لدينا حوار جيد جدا مع جميع دول الاتحاد الأوروبي.</s>	No	14		[]	11-20	0	0.0	4
16004	<s>يقول إن الملك، رئيس الدولة، قد ميز وظائفه الدستورية: الحكومة لا تشرك الملك في الأمور السياسية، كما هو منطقي ويجب علينا.</s>	No	27		[]	21-30	0	0.0	1
15588	<s>ثم هناك أيضا أعضاء في البرلمان الأوروبي من مجموعات أجنبية أخرى، مثل سيريزا.</s>	No	20		[]	11-20	0	0.0	4
19732	<s>وما نقوم به الآن هو التبطين بالأدوات التي لدينا من بلدنا، حكومة إسبانيا.</s>	No	22		[]	21-30	0	0.0	4
14438	<s>يوفر.</s>	No	1		[]	0-10	0	0.0	3
5490	<s>من @<USER> سندعم الاحتجاج العادل لموظفينا العموميين.</s><s>إنهم يعتزمون ترك العملاء دون مساعدة ولن نسمح بذلك.</s>	No	23		['@populares']	21-30	0	0.0	1
14021	<s>ومتى ستفعل ذلك؟</s>	No	4		[]	0-10	0	0.0	4
4419	<s>في عام 2017<USER> ، تركت @ وحدها تطلب من الأحزاب الانفصالية عدم الوصول إلى لجنة الأسرار الرسمية.</s><s>هذا المجلس التشريعي لن نسمح بتصويتنا لأولئك الذين يهاجمون الدولة بالحصول على سجادة حمراء في</s>	Yes	40		['@CiudadanosCs']	31-40	0	0.0	1
10585	<s>لقد تم تنسيقها لأنها اللعبة الدستورية</s>	No	6		[]	0-10	0	0.0	4
12207	<s>هذا هو ، بالطبع ، الموقف السويدي.</s>	No	7		[]	0-10	0	0.0	4
14705	<s>تماما كما فزنا بشكل منفصل في عام 2017.</s>	No	8		[]	0-10	0	0.0	1
6283	<s>غابة تكون فيها جميع عيناتها من البالغين ، ولا توجد أشجار صغيرة ، وأشكال أخرى من الحياة مفقودة أو ذات عدد سكان منخفض بشكل غير طبيعي ، وتخفي النظم الإيكولوجية أكثر الانقراضات صمتا تسمى متلازمة فارغة</s>	No	48		[]	41-50	0	0.0	0
1587	<s>#</s><s>InvestiduraPunt يعلن رئيس @<USER> عن الأصوات للتنصيب ويؤكد أنه تم انتخابه لكل segona vegada.</s><s>Diumenge في الساعة 12:00 ser investit.</s>	No	39	#InvestiduraÀPunt	['@cortsval', '@enricmorera', '@ximopuig', '@generalitat']	31-40	1	0.0	2
11278	<s>حسنا ، لا أعرف ما يقوله لهم المستشارون ، إنها مسألة الإجابة عليه بهذه الطريقة بشكل مجرد ، لفهم أن الأمر صعب بعض الشيء بالنسبة لي.</s>	No	20		[]	11-20	0	0.0	4
10196	<s>لقد شهدنا حملات إعلامية وحشية، كثير منها يستند أيضا إلى الأكاذيب.</s>	No	13		[]	11-20	0	0.0	2
14749	<s>تتوقع الحكومة أن يرتفع الدخل من غير الفوائد في عام 2021 إلى 222,107 مليون يورو.</s>	No	17		[]	11-20	0	0.0	0
5484	<s>أولئك الذين يهددون بخرق القواعد التي لا يحبونها يفعلون ذلك من خلال إثارة العصيان المدني والفوضى وانعدام الأمن القانوني.</s><s>في بلد جاد ، يجب استبعاد هؤلاء الشعبويين من شغل أي منصب عام لأنهم يدمرون كل شيء ، فهم يحكمون.</s>	No	45		[]	41-50	0	0.0	3
8288	<s>لحظات في #RomeriaDeLosDolores2016 @<USER></s>	No	8	#RomeriaDeLosDolores2016	['@AnaCurbe', '@alexistejera', '@NauzetDuque']	0-10	1	0.0	1
17815	<s>نعم، حسنا، أود أن أعرف ما إذا كان هذا سيكون له تأثير على استقرار الحكومة الأندلسية، وقد، كما قلت قبل قليل، أو البعض بهدف الانتخابات الإقليمية المقبلة، إلى آخره.</s>	No	43		[]	41-50	0	0.0	4
5966	<s>بدء معالجة قانون الذاكرة الديمقراطية.</s>	No	10		[]	0-10	0	0.0	3
53	<s>يوجد في إسبانيا 40٪ من الطاقة المتجددة بزخم من حكومات PP.</s><s>أنشأنا أول وزارة للبيئة ، وصدقنا على اتفاقيات كيوتو وباريس ، وشرعنا لوضع حد للنفايات البلاستيكية ...</s><s>وسنواصل مكافحة تغير المناخ.</s>	Yes	43		[]	41-50	0	0.0	1
12275	<s>لكن أبدا كما ستسمعهم هنا ، خوسيه ساكريستان.</s>	No	8		[]	0-10	0	0.0	4
