tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	hashtags_frequency	hashtags_sentiment	hashtags_topics
426	4 van de 9 zwarte punten wegen liggen in León. Het is duidelijk dat de @<USER> de behoeften van de provincie niet goed uitlegt aan de minister van Verkeer en Waterstaat	Yes	32		['@PSOE', '@abalosmeco']	31-40	0	0.0	0
16007	Zelfbestuur is openbare diensten en kwaliteit van leven.	No	9		[]	0-10	0	0.0	0
815	"Felipe VI was in ieder geval sinds maart 2019 op de hoogte van de ""zaken"" van Juan Carlos I en verborg het. Hij nam de Zwitserse rekening plus 100.000 per maand, we weten niet of hij alleen aan zichzelf besteedde of aan het hele gezin. Er zijn mensen die vader en zoon willen ""scheiden"". Nou, veel succes."	Yes	58		[]	51-60	0	0.0	1
15075	Welnu, misschien, met een objectief feit, kunnen luisteraars begrijpen waarom de roeping van de Partido Popular is om het electorale aspect te combineren en dat dit vóór de verkiezingen kan worden gedaan.	No	31		[]	31-40	0	0.0	4
13176	Het punt is dat dit soort maatregelen sinds 1 september moeilijk te onthouden zijn.	No	19		[]	11-20	0	0.0	4
1975	Vandaag tien jaar geleden kondigde Zapatero de 'bailout' van Spanje aan: grotere sociale bezuinigingen op de democratie na een verkwisting van bestedingsplannen E etc. En @<USER> applaudisseerde! De geschiedenis herhaalt zich bij hem!	No	37		['@sanchezcastejon']	31-40	0	0.0	0
3792	IU veroordeelt de toepassing van de noodtoestand in Ecuador en het neoliberale pakket dat Lenin Moreno met het IMF is overeengekomen	No	23		[]	21-30	0	0.0	2
9695	Terwijl onze premier in Europa hard aan het werk was om tot een plan voor een positieve impact te komen, wat deed Casado dan? Laten we wielen plaatsen. @<USER>#Avanzamos_ #PGErecuperaciónJusta	No	36	#Avanzamos_ #PGErecuperaciónJusta	['@Hectorgomezh']	31-40	2	0.0	0
8409	Drie gearresteerden in Liverpool op grond van de Anti-Terrorism Act na een dodelijke explosie buiten een ziekenhuis een paar uur geleden.	No	21		[]	21-30	0	0.0	0
13136	Het is helemaal niet grappig, want ik zie dat er raadsleden zijn van De Más Madrid of Podemos, wanneer ze bijvoorbeeld worden beschuldigd van de wet op gendergeweld, in sommige gemeenten van de Gemeenschap komen ze naar buiten met verklaringen die zeggen dat ik onschuldig ben, mijn vermoeden van onschuld moet worden gerespecteerd.	Yes	54		[]	51-60	0	0.0	4
14615	Goedemorgen, vice-voorzitter.	No	3		[]	0-10	0	0.0	4
18540	Dat is het eerste waar wij ons van hebben onthouden en deze wijziging is vergemakkelijkt.	No	17		[]	11-20	0	0.0	4
19411	Ik denk dat dit een collectieve sociale behoefte is, waar we allemaal van uit moeten gaan.	No	16		[]	11-20	0	0.0	4
876	1 o LET OP. In Catalonië hebben we zojuist een zeer belangrijke stap gezet in de strijd voor het recht op huisvesting. Nieuw wetsdecreet. De overwinning van burgers op aasgierfondsen en grote speculanten. Dit moet bekend zijn. Kun jij ons helpen het woord te verspreiden? #HILO	Yes	43	#HILO	[]	41-50	1	0.0	3
11593	Je hebt goede informatie gekregen over wat er gebeurde.	No	10		[]	0-10	0	0.0	4
8687	Bedankt @<USER> voor de uitnodiging om uw congres te openen. Een economisch en sociaal model dat leed en ongemak bij mensen veroorzaakt, moet op een alomvattende manier worden aangepakt. De Spaanse regering is sinds de dag van vandaag bij deze taak betrokken	No	42		['@consaludmental', '@MSocialGob']	41-50	0	0.0	1
12357	Het is een genoegen u hier in het Moncloa-complex weer te zien.	No	16		[]	11-20	0	0.0	4
7772	Hernieuwbare energiebronnen in de landbouw zijn in opkomst en bepalen de toekomst van de sector	No	16		[]	11-20	0	0.0	0
16279	van kwaliteit is	No	4		[]	0-10	0	0.0	1
8352	Vandaag nemen 2.000 atleten deel aan de populaire race van #SanMartiño het 10 km lange circuit door de straten #Ourense. Lokale atleet Alex Fernandez won met een tijd van 29:33 en de Bahreinse Kalkidan Gezahegne was beste vrouw. Felicitaties aan de organisatie	No	47	#SanMartiño #Ourense.	[]	41-50	2	0.0	1
19915	Dus, nou ja, wat ik natuurlijk zeg, is laten we beginnen met het sluiten van enkele pacten voor de politieke vertegenwoordigers van de Spanjaarden, vooral met de urgentie die we hebben, dat wil zeggen, om ons aan een tafel te laten zitten met zesenvijftig mensen voor een foto, dan zou ik ook niets hebben gedaan.	No	58		[]	51-60	0	0.0	4
8073	Niemand schilderde het licht, de bries en de salpeter van de kust van Cádiz zo goed als zij. Bedankt voor alles leraar.	No	22		[]	21-30	0	0.0	3
12816	Ik.	No	1		[]	0-10	0	0.0	4
4190	Verwaarlozing van functies breidt de pandemie uit, zegt @<USER> . En zij: NO versterkt gezondheidspersoneel huurt tracers opent gezondheidscentra breed leraren past onderwijs verhoogt treinmachinisten Metro verhoogt openbare Ttes	Yes	37		['@IdiazAyuso.']	31-40	0	0.0	2
640	Waarom hebben ze zo'n hekel aan culturele en taalkundige diversiteit? Unieke gedachte: Andalusië trekt 100.000 euro uit om taalonderdompeling in het Valenciaanse land Catalonië tegen te gaan	Yes	26		[]	21-30	0	0.0	2
7397	(Dis)Capacity Day. Nog een dag om sociale inclusie, toegankelijkheid en wetten te blijven eisen die mensen met een handicap in staat stellen hun rechten vrij uit te oefenen. Verschillende capaciteiten, gelijke kansen. Zeer capabel! <USER>@	No	39		['@GPPopular']	31-40	0	0.0	1
15393	Zoals u zult begrijpen, voeren wij.	No	4		[]	0-10	0	0.0	4
573	We blijven werken aan de modernisering van het Cercanías-netwerk. Een nieuw spoorplan zal #Atocha bijdragen tot een grotere capaciteit, spoorlijnen, vermindering van de gevolgen van knelpunten en dus tot een betere dienstverlening aan iedereen.	No	42	#Atocha	[]	41-50	1	0.0	0
6807	Nieuwe elektrische pick-up truck met solar mosaic technologie die oplaadt tijdens het rijden	No	15		[]	11-20	0	0.0	0
1630	"@<USER> ""Het is tijd om een hoge visie te hebben: ik stel mijn partij een vergadering voor om te beslissen over constitutionalistische overeenkomsten in de drie gebieden die verkiezingen van 2020 zullen hebben"" #ActualidadCs We moeten het nationalisme stoppen: Catalonië, Baskenland en Galicië!"	No	43	#ActualidadCs	['@InesArrimadas']	41-50	1	0.0	1
17434	Nee?	No	1		[]	0-10	0	0.0	0
11833	In de Verenigde Staten was dat niet het geval.	No	7		[]	0-10	0	0.0	4
12401	In sommige gevallen zeer belangrijk van de rekening.	No	8		[]	0-10	0	0.0	4
13428	En hij is nog steeds plaatsvervanger, hij is voorzitter van een belangrijke commissie als het voorzitterschap van Binnenlandse Zaken en in ieder geval dit	No	25		[]	21-30	0	0.0	4
14402	En toch hebben we al geruime tijd gezien hoe geïnstitutionaliseerd van het laatste stadhuis tot het Congres, de afgevaardigden, er een politieke kracht is die gepaard gaat met geïmporteerd discours, de Verenigde Staten, een culturele strijd.	No	43		[]	41-50	0	0.0	4
13577	De mentaliteitsverandering is toe te juichen.	No	7		[]	0-10	0	0.0	1
427	De #paro registreerde het slechtste cijfer voor de maand augustus sinds 2010 en Spanje vernietigde 213.000 banen. Torenhoge uitgaven, belastingverhogingen voor ondernemende gezinnen, hangende hervormingen on hold zetten, de economie verlammen, gevolgen hebben?	Yes	38	#paro	[]	31-40	1	0.0	0
17216	Van alle gemakken voorzien.	No	3		[]	0-10	0	0.0	4
11579	het zijn de vormen.	No	3		[]	0-10	0	0.0	3
6308	Midden-Amerika wordt geconfronteerd met ernstige klimaatrisico's, zegt de VS	No	11		[]	11-20	0	0.0	1
6981	Het SUNCINE Film Festival reikt de APIA Award uit aan de film die opvalt in milieujournalistiek onderzoek	No	19		[]	11-20	0	0.0	1
17736	Wat zal hij tegen hen zeggen aan de zijlijn hiervan?	No	7		[]	0-10	0	0.0	2
17378	En over de lijsten.	No	4		[]	0-10	0	0.0	0
8634	Nee, mevrouw de minister, het is geen kwestie van empathie #EstafaEléctrica #EmpresaPúblicaEnergia	No	11	#EstafaEléctrica #EmpresaPúblicaEnergia	[]	11-20	2	0.0	4
5003	Ik heb deelgenomen aan de @<USER> de presentatie van het boek Rom i Rossell primer de tots dat de werken van Ernest Lluch samenbrengt op de figuur Francesc editie Joan Armangué. We werden ook vergezeld door Majó en Antón Costas.	No	48		['@Congreso_Es']	41-50	0	0.0	1
15621	Maar ik wil, denk ik, het is er gewoon doorheen.	No	12		[]	11-20	0	0.0	4
17657	Dat was dus een van de dingen die we effectief moeten doen: het personeel versterken, de kantoren zorgen voor de getroffenen, zodat ze deze hulp op een waardige manier kunnen aanvragen.	No	34		[]	31-40	0	0.0	4
6045	Wat doen de PP en Pablo Casado om iets positiefs bij te dragen aan ons land? Ze zijn onverantwoordelijk in een onvoorstelbare mate, Spanje verdient die onverantwoordelijkheid niet. @<USER>#Avanzamos_ #PGErecuperaciónJusta	No	31	#Avanzamos_ #PGErecuperaciónJusta	['@Hectorgomezh']	31-40	2	0.0	0
18802	En daar heb ik weinig meer aan toe te voegen.	No	6		[]	0-10	0	0.0	4
2694	De Democratische kandidaat Elizabeth Warren wordt betrapt op het reizen met een privéjet nadat ze heeft gezegd dat de planeet uitsterft vanwege CO2. Als hij ziet dat ze aan het opnemen zijn, probeert hij zich achter zijn helper te verschuilen: de regels zijn voor jou, niet voor hen.	Yes	45		[]	41-50	0	0.0	1
16875	Hij gelooft of vertrouwt niet helemaal in deze dialoog, maar hij heeft ook geen alternatief geboden.	No	16		[]	11-20	0	0.0	3
9160	Vanmiddag met Roberto Sanchez staatssecretaris @<USER> op . We delen de waarde van telecommunicatie en digitale infrastructuren in het economisch herstel van ons land. De pandemie heeft ons meer dan ooit laten zien hoe belangrijk het is voor de toekomst	No	43		['@SEtelecoGob', '@UIMP.']	41-50	0	0.0	0
2445	"De GP VOX hekelt dat het geen toegang heeft tot de rapporten van het Openbaar Ministerie over Junqueras. @<USER> ""Het gebruik van de PSOE-dienst is het onderwerp geweest van een rechtszaak van onze kant tegen advocaten die spel hebben geleend""."	Yes	51		['@ivanedlm']	51-60	0	0.0	3
16086	En het heeft ook een bevoorrecht nummer op de lijst van Isabel Díaz Ayuso: 15 La niña bonita.	No	18		[]	11-20	0	0.0	1
5238	Het terugdringen van de werkloosheid in ons land is niet onmogelijk. Als we een ander beleid voeren, zoals we hebben gedaan met de ERTE's, kunnen we de werkgelegenheid veiligstellen. Vandaag, Santander, heb ik kunnen nadenken over opleiding, tijdelijke werkgelegenheid en de noodzaak om het productiemodel te veranderen.	No	44		[]	41-50	0	0.0	0
1556	.@<USER> hij was in 1996 de beste kindspeler ter wereld, hij ging op 26-jarige leeftijd met pensioen en zijn boek 'Fútbol B' gaat in op de realiteit van voetballers die 99% ver van de elite wonen. Dit interview maakte hem @<USER> is niet te missen.	No	46		['@Guyb', '@elconfidencial']	41-50	0	0.0	1
17437	Inmiddels is er een persbericht openbaar gemaakt.	No	8		[]	0-10	0	0.0	4
12979	Dat kan ik natuurlijk wel zeggen.	No	6		[]	0-10	0	0.0	4
8174	"Er zijn technische redenen die dit verhinderen. Dit is erg gevaarlijk. Het vertelt mensen dat het niet uitmaakt wie regeert. Want als ""er verhinderd wordt"", waar is democratie dan voor? van @<USER> sleutel in het debat elektriciteitsrekening"	No	50		['@Yolanda_Diaz_']	41-50	0	0.0	4
15388	Maar de realiteit is dat Korea dichter bij China ligt en 57 miljoen heeft, Spanje 47, een veel lager percentage in het aantal infecties, sterfgevallen, Spanje.	Yes	39		[]	31-40	0	0.0	0
3372	De ministerraad heeft de deelname van Spanje aan de eerste aanvulling van het Groene Klimaatfonds goedgekeurd met een bijdrage van 150 miljoen euro voor de periode 2019-2023. <USER>@	Yes	35		['@EFEverdeCOP', '@EFEverde']	31-40	0	0.0	0
3190	Vanaf 12:00 uur. @<USER> sluit de openingsceremonie van de Politieke Cursus af. Ook deelnemen aan de	No	27		['@pablocasado_', '@ppdegalicia.', '@FeijooGalicia,', '@ARueda68', '@Jorge_Cubela.']	21-30	0	0.0	0
12419	We bevinden ons in een ander stadium dat ons vaccinatie geeft, het krachtigste wapen om het virus te bestrijden, in het nauw te drijven, dichterbij te brengen en af te maken.	No	27		[]	21-30	0	0.0	4
7799	De laatste hoop voor de Swinhoe-schildpad, 's werelds zeldzaamste reptiel	No	15		[]	11-20	0	0.0	1
3672	@<USER> : We begrijpen niet waarom de junta's en provinciale raden van Baskenland geen gebruik maken van de economische overeenkomst om de belastingen te verlagen. We zullen de belastingen op erfenissen, schenkingen, activa afschaffen, we zullen de inkomstenbelasting verlagen (minder dan 40%) Vennootschapsbelasting (20%)	No	41		['@pablocasado_:']	41-50	0	0.0	0
2717	Onmiddellijke uitzetting! Degenen die onze grenzen aanvallen en onze burgerwachten aanvallen, kunnen niet in Spanje blijven.	No	20		[]	11-20	0	0.0	1
5442	Er zijn peilingen en er zijn weddenschappen. Schattingen in mijmeringen. #Seguimos	No	11	#Seguimos	[]	11-20	1	0.0	3
5638	Hurtado (PSOE): In Córdoba zijn er 175.000 redenen om de PP aan de kaak te stellen via @<USER>	No	14		['@_lavozdecordoba']	11-20	0	0.0	0
7524	Geen enkele wetgevende macht heeft deze regering nodig gehad om ons naar de Chavista-ramp te leiden: De Spaanse staalindustrie (Sidenor) heeft zojuist aangekondigd dat ze de productie stopzet, vanwege de onbetaalbare prijs van elektriciteit (+25% in kosten) Hoeveel bedrijven zullen sluiten voordat ze in actie komt?	No	42		[]	41-50	0	0.0	0
18276	De waarheid is dat we er veel aan werken.	No	7		[]	0-10	0	0.0	4
1125	Hoe wordt de macht in het Europees Parlement verdeeld na de Brexit? Ontdek het in de nieuwste aflevering van de #VlogDeGaricano! @<USER> legt uit wat de gevolgen zijn van het vertrek van het Verenigd Koninkrijk uit het Europees Parlement en hoe dit de coalitie beïnvloedt die de EU regeert.	No	48	#VlogDeGaricano!	['@lugaricano']	41-50	1	0.0	1
12417	Ik ben me ervan bewust dat ik veel aanvallen krijg en ik vat het niet persoonlijk op omdat ik weet dat ze te maken hebben met die structurele omstandigheden, ook al doen ze soms pijn.	No	32		[]	31-40	0	0.0	4
15085	Maar voordat ik nader inga op de en in de oogsttijd, wil ik u zeggen dat wij ons grote zorgen maken over wat er ook gebeurt op het gebied van het tariefbeleid.	No	28		[]	21-30	0	0.0	4
7617	Staatspact tegen gendergerelateerd geweld: wat is er veranderd @<USER>	No	13		['@elmundoes']	11-20	0	0.0	1
3075	Twee foto's zeggen meer dan duizend woorden. #SMI950	No	9	#SMI950	[]	0-10	1	0.0	3
4577	@<USER> #PersonasMigrantes (1 of 3) 400.000 euro goedgekeurd voor het Migrant Care Programme. Er komen 4 verenigingen die zich bezighouden met mensen op doorreis, die zich in een bijzondere situatie, kwetsbaarheid en ernstige sociale uitsluiting bevinden	No	52	#PersonasMigrantes	['@PedroAzpiazu', '@Gob_eus', '@iurkullu', '@Irekia', '@c_uriartetoledo', '@arantxa_tapia', '@ZupiriaB', '@iarriolal', '@Nkn63', '@EBeltranHeredia', '@Gob_eus']	51-60	1	0.0	0
16375	Als we niet hadden gebeld wie we moesten bellen, als we de nummers een jaar lang hadden vastgebonden, zou rechts uit dit land zijn gegooid.	No	29		[]	21-30	0	0.0	4
12883	Ze worden onderworpen aan vragen van de journalisten die daar zijn.	No	10		[]	0-10	0	0.0	4
7071	Separatisme, in zijn gretigheid om onze democratie te delegitimeren, heeft het hoofdbureau van politie Via Layetana tot doelwit van zijn aanvallen gemaakt. De Spaanse regering kan niet onbewogen blijven, we eisen dat ze deze schandelijke daden veroordeelt en onze strijdkrachten beschermt	No	46		[]	41-50	0	0.0	1
9661	De levende wezens van de zeeën krijgen het plastic expres binnen en de reden is heel duidelijk: geur van voedsel. Een studie heeft aangetoond dat het reageren van dit afval met zout water een aroma genereert dat lijkt op krill.	No	41		[]	41-50	0	0.0	1
5801	Fijne Asturische dag!	No	5		[]	0-10	0	0.0	1
8433	De Andalusische regering heeft 8.500 miljoen euro ontvangen van de centrale overheid om het onderwijs en de gezondheidszorg te versterken, maar we zien dat Moreno Bonilla volgende week 8.000 gezondheidswerkers gaat ontslaan. Waar geven ze het geld aan uit?	Yes	44		[]	41-50	0	0.0	0
3720	De EPA wijst op een regering die ons naar een nieuwe crisis leidt na de slechtste zomer voor banen sinds 2012. Propaganda lost de problemen van de Spanjaarden niet op, de PSOE regeert altijd, werkloosheid en afval keren terug. Spanje zal opnieuw banen creëren met een andere PP-regering.	Yes	51		[]	51-60	0	0.0	0
12216	Bemoei je niet met politiek, dit is mijn zaak.	No	11		[]	11-20	0	0.0	4
19039	We hebben er geen gehad.	No	3		[]	0-10	0	0.0	4
5693	In #Díadelamujerrural wil ik zoveel vrouwen bedanken die, ondanks de moeilijkheden, duurzaamheid mogelijk maken, onze volkeren strijden tegen ontvolking en een samenleving opbouwen waarin we op alle gebieden gelijke kansen hebben.	No	42	#Díadelamujerrural	[]	41-50	1	0.0	1
15145	Omdat er onderdelen van het openbaar bestuur in Spanje zijn die onze mening verkeerd hebben gedaan.	No	16		[]	11-20	0	0.0	4
5914	Vandaag nemen we helaas afscheid van een van onze meest actieve militanten: Vox Ibiza en Formentera. Iván del Alcázar Armada je zult altijd in harten zijn.	No	25		[]	21-30	0	0.0	0
385	De economische gegevens zijn ronduit positief en de prognoses geven aan dat Spanje boven het Europese gemiddelde zal blijven groeien. Maar we kunnen niet volledig vertrouwen op de conjunctuurcyclus. Ons land heeft hervormingen nodig om te intensiveren, banen te creëren en vooruitgang te blijven boeken.	No	42		[]	41-50	0	0.0	0
13590	pacten waaruit de eenheid goed wordt begrepen.	No	9		[]	0-10	0	0.0	4
7890	Video @<USER> : 'Vooruitgang wordt niet geboekt in het tempo en met de nodige ambitie' #COP26	No	16	#COP26	['@eitbNoticias']	11-20	1	0.0	1
14469	Zoals ik al zei, is er vergevorderd werk uit het jaar 2012 dat zal moeten worden bijgewerkt om te voltooien.	No	16		[]	11-20	0	0.0	4
12148	Die zal er niet eens zijn, want hij heeft al gezegd dat ze de politieke uitgaven niet gaan verminderen.	No	19		[]	11-20	0	0.0	4
11531	Maar aan de andere kant is hij harder tegen de Socialistische Partij in de tweede staat van alarm en ze steunen het niet langer	No	22		[]	21-30	0	0.0	4
16474	Wij maken ons zorgen over de uitvoering van de maatregelen.	No	9		[]	0-10	0	0.0	0
19554	Maar we zullen vrouwen en onze seksuele vrijheid blijven verdedigen, maar dat er een vermoeden van onschuld is, is de garantie voor bescherming van alle Spanjaarden, of het nu mannen of vrouwen zijn.	No	42		[]	41-50	0	0.0	1
3942	Exterieurafbeelding van Spanje in 2020. Nieuw beleid. Hij is 41 jaar oud en heeft al Engelse les gegeven op school, net als alle andere generaties... Dan had hij het op eigen kracht kunnen verbeteren. Het is geen gebrek aan kansen	No	50		[]	41-50	0	0.0	4
3313	Ze vinden het gezonken schip 7 of 10 op slechts 10 km van #Lampedusa. Duikers hebben 12 lichamen van 60 meter diep gelokaliseerd. Onder hen was een baby die nog steeds door zijn moeder werd geknuffeld. Het had voorkomen kunnen worden. #Cadavidacuenta @<USER>	Yes	36	#Lampedusa. #Cadavidacuenta	['@openarms_fund']	31-40	2	0.0	0
10265	De autonome staat is uitgegroeid tot zeventien koninkrijken van taifa's waar de verschillende regionale regeringen zich wijden aan het verspillen van Catalaans geld.	No	25		[]	21-30	0	0.0	2
18215	Niet dat dat nodig is.	No	6		[]	0-10	0	0.0	4
5702	De gevolgen voor het milieu van een ruimtewedloop met de superrijken in de hoofdrol	No	11		[]	11-20	0	0.0	2
12725	Nou, uiteindelijk is dat waar het volgens mij over gaat: het gebeurt niet en het accent leggen op het gebeurt wel.	No	29		[]	21-30	0	0.0	4
9812	Spanjaarden willen een verandering in de politieke cyclus. En @<USER> we blijven het alternatief consolideren om het mogelijk te maken. #HayAlternativa	No	18	#HayAlternativa	['@populares']	11-20	1	0.0	3
11843	We moeten ons defensiepotentieel op tafel houden, we kunnen deze samenwerking blijven verdiepen.	No	16		[]	11-20	0	0.0	4
2675	Je hebt Vox vast wel eens zien vragen om de afschaffing van collectieve sociale subsidies die een fundamenteel werk uitvoeren Vandaag weten we dat de president in Andalusië 2 4 miljoen in rekening heeft gebracht voor een project dat nooit is gestart ?	Yes	41		[]	41-50	0	0.0	3
19828	Opnieuw met de Pruisen omdat ze het in hun gezicht of in het theater hebben gezegd dat ze zullen stoppen met hetzelfde te doen en de rechten van de Catalanen met voeten te treden.	No	46		[]	41-50	0	0.0	4
202	#Fitur2020 is een belangrijke ruimte om zichtbaarheid te geven aan de verandering van strategie die we geven aan #movilidad beleid en #urbanas ons land ons ertoe heeft gebracht de naam van de afdeling te hernoemen naar Transportes Movilidad Urban Agenda: @<USER> .	No	44	#Fitur2020 #movilidad #urbanas	['@mitmagob.']	41-50	3	0.0	1
17371	Ik had meer verwacht.	No	2		[]	0-10	0	0.0	4
10599	Ik ga u een vraag stellen over de kwestie-Afghanistan.	No	10		[]	0-10	0	0.0	4
10003	Het kan zijn dat hij zich voorbereidt op een mogelijke kandidatuur voor het bestuur.	No	13		[]	11-20	0	0.0	3
4848	The PSOEest molt lluny de la majoria i per tant ha tindre voluntat d'llegarr a acords cosa que ara no demostrat Entrevista @<USER> en #AlRojoVivo.	No	30	#AlRojoVivo🔴📡[1/4]	['@joanbaldovi🍊']	21-30	1	0.0	2
7256	"Ciudadanos vindt de investering van de PGE 2022 in de eerstelijnszorg ""onvoldoende"". (En we hebben gezegd onvoldoende, want als we zeggen wat we denken dat het is, ontbreekt het ons misschien aan parlementair decorum)"	No	30		[]	21-30	0	0.0	4
16164	Als ze bij het materiaal komen dat de politie lastigvalt, wandelen, dragen ze een mica, staan ze op.	No	13		[]	11-20	0	0.0	2
5967	Sánchez verdedigt dat politici de CGPJ kiezen tegen de constitutionele geest in en dat Europa erom vraagt. Terwijl PP zich in de oppositie herinnert dat ze de regering zijn vergeten. Deze recensie @<USER> bipartisanship: de marketing met rechters	Yes	45		['@BalEdmundo']	41-50	0	0.0	1
8264	De regering verbiedt het bespreken van onze amendementen op de PGE om de belastingen met 10.000 miljoen en de elektriciteitsrekening met 9.000 miljoen te verlagen. Terwijl Sanchez elke 5 dagen in Falcon heeft gereisd, vragen 23 ministeries, 1000 adviseurs om een nieuwe lening. Als we regeren, zullen we halveren.	Yes	48		[]	41-50	0	0.0	0
10981	We hebben dit meegenomen naar het deel van het eigen verbruik dat er een wetgeving is waarin bureaucratie kan worden geminimaliseerd zodat het 6 maanden duurt om u een werkvergunning te geven, 15 dagen kunt u uw zonnepanelen installeren op dezelfde manier als u de airconditioning installeert.	Yes	56		[]	51-60	0	0.0	3
4116	Vandaag @<USER> en hebben een vergadering gehouden met vertegenwoordigers van . De GP VOX zal een onderzoekscommissie voorstellen naar de openbare ongeregeldheden die zich in oktober 2019 in Catalonië hebben voorgedaan. DRAAD	No	40		['@Ortega_Smith', '@Macarena_Olona', '@jusapol,', '@JupolNacional', '@jucilnacional.']	31-40	0	0.0	0
1229	Verzin geen dingen. Ik heb openlijk gezegd dat Vox me betaalde om voor de partij te werken als er wat geld was (er was voor een zeer korte periode); En toen heb ik twee jaar gratis gewerkt omdat er geen meer was. Ik zal niets verzamelen van de Iraanse ballingschap. #FakeNews	Yes	50	#FakeNews	[]	41-50	1	0.0	4
16551	Oké, nou, ik ga, want als je me niet verlaat of ik laat je hier achter, ga je daarheen, blijf ik hier.	No	25		[]	21-30	0	0.0	4
15390	Nee, wat ik hiermee bedoel is dat er veel politiek spel is geweest over deze kwestie en dat de regering van Spanje dit heeft gespeeld.	No	26		[]	21-30	0	0.0	4
12115	Nog twee laatste vragen: beheert u de horeca?	No	6		[]	0-10	0	0.0	4
490	Vandaag is het een jaar geleden dat C's bij de overheid kwamen #Andalucía zelfstandigen, lagere belastingen, werkgelegenheid, openbaar onderwijs, kwaliteit, regeneratie @<USER> We waren in staat om de boodschap van 2D te vertalen naar een programma voor iedereen	Yes	42	#Andalucía	['@SergioRomeroJ']	41-50	1	0.0	0
3779	De partner van Sánchez laat je niet misleiden Junqueras: steun voor de begroting hangt af van vooruitgang aan de dialoogtafel Hebben ze de Catalanen bedrogen? En shit. We vertelden de waarheid: dat het onafhankelijkheidsproces een einde moest maken aan de onafhankelijkheid.	No	46		[]	41-50	0	0.0	1
5745	Vandaag bij @<USER> hebben we de budgetten van het rechtvaardige herstel goedgekeurd. Sommige zodat ons land vooruit blijft gaan zonder iemand achter te laten: Sociale bescherming. Utilities. Rechtvaardige energietransitie en de strijd tegen klimaatverandering. Digitalisering.	No	39		['@Congreso_Es']	31-40	0	0.0	3
16510	Ze hebben het recht om te weten wat ze consumeren en wat de gevolgen van dit soort consumptie zijn, zowel gezondheids- als ecologische effecten.	No	31		[]	31-40	0	0.0	4
19331	Bubbel groepen.	No	3		[]	0-10	0	0.0	3
9087	Ik kom aan bij de SER en er wacht me een klein cadeautje Bedankt @<USER>	No	13		['@pepablanes']	11-20	0	0.0	3
693	Wat een hoger hek! Bijna de VOX-muur. Ze zijn niet cynisch omdat ze niet trainen.	No	19		[]	11-20	0	0.0	0
15642	van de Raad van Bestuur.	No	3		[]	0-10	0	0.0	0
2869	Er zijn blijkbaar miljoenen fascisten in Spanje. We weten dat ze fascisten zijn, omdat hun politieke tegenstanders en sommige media ons dat hebben verteld. Gelukkig is hij nog niet naar buiten gegaan om te rellen of containers in brand te steken... Geweldig artikel!	No	39		[]	31-40	0	0.0	4
3468	Tot over een paar minuten, blij om aanwezig te zijn.	No	10		[]	0-10	0	0.0	4
17574	Wat wel waar is, is een regering met een begroting.	No	11		[]	11-20	0	0.0	4
363	Maar laten we eens kijken... sinds wanneer is het een debat om op te voeden in respect, empathie en mensenrechten?	No	18		[]	11-20	0	0.0	1
424	"@<USER> in: ""Ik zou opdracht geven tot de arrestatie van Torra, opschorting van de autonomie van Catalonië, TV3 sluiten en de Mossos ontbinden. Dit voorkomt dat het probleem erger wordt en eindigt met een uiteenvallen van Spanje."" #SantiagoAbascalEH"	No	43	#SantiagoAbascalEH	['@Santi_ABASCAL', '@El_Hormiguero']	41-50	1	0.0	0
6416	Vandaag interviewen we onze briljante secretaris-generaal @<USER> nl . Ons doel is niet langer om onze krachten te bundelen om met wie dan ook te regeren, maar om Spanje te winnen #creemos	No	30	#creemos	['@TeoGarciaEgea', '@larazon_es.']	21-30	1	0.0	3
16823	En er zijn geweldige professionals en universiteiten, onderzoekscentra die elk jaar een enorm potentieel genereren, helaas exporteren we vandaag de dag nog steeds in een percentage dat te hoog is.	No	33		[]	31-40	0	0.0	0
15335	Hartelijk dank voor de persconferentie en ik wilde u een paar vragen stellen.	No	16		[]	11-20	0	0.0	4
17975	Laten we een onderhandelingstafel openen over belastingzaken.	No	8		[]	0-10	0	0.0	1
14810	Welnu, met deze situatie die we hebben in de incidentie is nog steeds hoog, in sommige delen van het land is er een andere optie voor de autonome gemeenschappen.	No	26		[]	21-30	0	0.0	4
9168	Montse Mínguez: Deze PGE zetten mensen in het middelpunt en vooral jongeren via @<USER>	No	19		['@PSOE']	11-20	0	0.0	0
15282	Als u mij toestaat, ga ik een eenvoudige persoonlijke beoordeling maken.	No	10		[]	0-10	0	0.0	4
14875	Hij verklaarde dat discretie begon met praten over lawaai, stel je voor, maar Marokko, als het bijvoorbeeld de Straat van Gibraltar buiten de deur houdt, Spanje wordt buitengesloten.	No	29		[]	21-30	0	0.0	4
18885	Teresa.	No	1		[]	0-10	0	0.0	3
12304	En ondertussen tijdens de crisis.	No	6		[]	0-10	0	0.0	0
19559	Het zou bij me zijn opgekomen om een manifest te maken tegen populistisch links en te proberen te voorkomen dat de figuur van koning Spanje zou worden goedgekeurd, zelfs symbolisch.	No	29		[]	21-30	0	0.0	4
18210	Ik denk dat het de wet van de trechter is.	No	8		[]	0-10	0	0.0	4
